,OBJECTID,LON,LAT,CLASS,HEIGHT,TYPE,SpanLength,geometry,Pf_Pole_VS,Pf_Pole_S,Pf_Pole_M
6774,6931,-94.91086565,29.25894255,4,40,1,29.53938322,POINT (-10565429.2349068 3408645.0826869314),0.03942121,0.050365682,0.130028521
6775,6932,-94.9110185,29.25890492,4,40,1,34.59331684,POINT (-10565446.250090966 3408640.281154475),0.044931088,0.057597521,0.153346281
6776,6933,-94.91148504,29.25882902,4,40,1,47.82377219,POINT (-10565498.185086202 3408630.5964318826),0.050886936,0.065210485,0.174560918
6777,6934,-94.91187479,29.25874598,4,40,1,39.79150331,POINT (-10565541.57185774 3408620.0006645685),0.047183989,0.060472355,0.161401304
6778,6935,-94.9121975,29.25868388,4,40,1,34.11506205,POINT (-10565577.495770615 3408612.0768124084),0.048896521,0.062931623,0.172148377
6779,6936,-94.91248562,29.25863397,4,40,1,40.07665347,POINT (-10565609.5691423 3408605.708386569),0.051711415,0.06654007,0.182373554
6780,6937,-94.91291512,29.25859359,4,40,1,33.92385086,POINT (-10565657.380863596 3408600.555973787),0.048808789,0.062819295,0.171828562
6781,6938,-94.91309309,29.25857516,4,40,1,24.30383033,POINT (-10565677.192393374 3408598.204340793),0.04459032,0.057428029,0.156378182
6782,6939,-94.91335032,29.25855128,4,40,1,57.83050805,POINT (-10565705.82710599 3408595.157298782),0.061074634,0.078602534,0.2158148
6783,6940,-94.91412864,29.25846933,4,40,1,43.4654329,POINT (-10565792.469292063 3408584.7006420153),0.060838888,0.078748636,0.222968033
6784,6941,-94.91454573,29.25812295,4,40,1,0,POINT (-10565838.899538478 3408540.5033365064),0.027533131,0.035343918,0.089387671
6785,6942,-94.90052934,29.23954487,4,35,1,25.16108272,POINT (-10564278.602140918 3406170.2015442695),0.043438845,0.055664551,0.121503483
6786,6943,-94.90041985,29.23957513,4,35,1,16.26126455,POINT (-10564266.413769873 3406174.061944911),0.039892537,0.051114091,0.111085139
6787,6944,-94.90023829,29.23965264,4,35,1,10.14521361,POINT (-10564246.202603124 3406183.9502400598),0.037624496,0.048213245,0.104412323
6788,6946,-94.88735676,29.24069189,5,25,1,79.89509945,POINT (-10562812.237242885 3406316.5327042206),0.115977034,0.148640551,0.309511904
6789,6953,-94.89049775,29.23912641,5,25,1,93.01965467,POINT (-10563161.89065027 3406116.8168875882),0.142202558,0.184743417,0.375695277
6790,6954,-94.89090224,29.23895239,5,20,1,139.2153315,POINT (-10563206.918271102 3406094.616507461),0.25007738,0.334909009,0.595335095
6791,6956,-94.89174349,29.23862227,5,20,1,140.6501903,POINT (-10563300.565792732 3406052.501972126),0.05080061,0.062418117,0.184328175
6792,6958,-94.89216084,29.23844899,5,20,1,97.0463714,POINT (-10563347.024982216 3406030.396105357),0.031789621,0.0372309,0.110790861
6793,6962,-94.89298186,29.23812541,5,20,1,90.7081938,POINT (-10563438.420510547 3405989.1161018475),0.152722564,0.199457749,0.402228037
6794,6963,-94.89342355,29.23793274,5,20,1,85.32255844,POINT (-10563487.589216433 3405964.5367143094),0.133710269,0.172919275,0.357802084
6795,6965,-94.89374529,29.23779494,5,20,1,101.5374183,POINT (-10563523.405149402 3405946.9572565057),0.121524646,0.157790609,0.346688562
6796,6969,-94.89494584,29.2370374,5,20,1,103.6492964,POINT (-10563657.049764074 3405850.3165872507),0.151432771,0.198006596,0.402608674
6797,6971,-94.8952579,29.23679205,5,20,1,77.80232046,POINT (-10563691.788124371 3405819.017022805),0.117744291,0.15075862,0.319862032
6798,6974,-94.89594173,29.23624609,5,20,1,67.96256038,POINT (-10563767.911731761 3405749.3685852443),0.118613847,0.151499396,0.314544269
6799,6977,-94.89663731,29.23561793,5,20,1,86.99315454,POINT (-10563845.343343167 3405669.2343050106),0.1427195,0.185223714,0.374008364
6800,6979,-94.89702419,29.23524406,5,20,1,86.96004714,POINT (-10563888.410627764 3405621.5399966775),0.137141065,0.177724045,0.356870032
6801,6981,-94.89741315,29.23485012,5,20,1,82.30202593,POINT (-10563931.709456904 3405571.2855623444),0.131076773,0.169217748,0.342175227
6802,6982,-94.89775851,29.23452233,5,20,1,68.27993193,POINT (-10563970.154756244 3405529.4699483863),0.114329213,0.146011458,0.301535813
6803,6984,-94.89802293,29.23434093,5,20,1,72.32803096,POINT (-10563999.589855999 3405506.3291158164),0.117526286,0.150242409,0.312112101
6804,6985,-94.89840499,29.23407534,5,25,1,75.51441172,POINT (-10564042.120580653 3405472.4484085133),0.110090489,0.139596965,0.287866989
6805,6987,-94.89869781,29.23385965,5,25,1,69.4415235,POINT (-10564074.717153946 3405444.9333944656),0.103841082,0.130911002,0.271203369
6806,6988,-94.89902561,29.23363466,5,25,1,76.19685506,POINT (-10564111.207683027 3405416.2320653037),0.110814471,0.140605506,0.289781207
6807,6990,-94.89937891,29.23339906,5,25,1,78.5657255,POINT (-10564150.536859125 3405386.1773164715),0.114667118,0.146011857,0.30071057
6808,6994,-94.90008572,29.23293392,5,25,1,84.76414622,POINT (-10564229.218588414 3405326.8410769603),0.112721272,0.14374375,0.292928234
6809,6997,-94.90087245,29.23242134,5,25,1,85.08726357,POINT (-10564316.796971403 3405261.453399223),0.108766209,0.138629106,0.279556076
6810,7000,-94.90162822,29.23191236,5,25,1,80.59782569,POINT (-10564400.928902963 3405196.525282289),0.104151074,0.132176479,0.267419996
6811,7003,-94.90238158,29.23145437,5,25,1,99.77369349,POINT (-10564484.792554544 3405138.1019889335),0.125970712,0.162780236,0.323263866
6812,7007,-94.90318995,29.23098884,5,25,1,86.41194621,POINT (-10564574.779891318 3405078.71712661),0.113347587,0.144662115,0.288995599
6813,7010,-94.90400073,29.23052489,5,25,1,82.2822047,POINT (-10564665.035508065 3405019.534084017),0.112700981,0.143313308,0.285017826
6814,7013,-94.90477318,29.23007053,5,25,1,92.28677413,POINT (-10564751.024248729 3404961.5746344044),0.124018528,0.159157722,0.313675731
6815,7019,-94.90645806,29.22902471,5,25,1,87.845157,POINT (-10564938.584232375 3404828.167847817),0.095785563,0.12135575,0.249976053
6816,7022,-94.90712263,29.22862985,5,25,1,92.28256908,POINT (-10565012.563826371 3404777.7991101965),0.074700887,0.093834905,0.184207719
6817,7025,-94.90790081,29.22814487,5,25,1,80.90915849,POINT (-10565099.190427717 3404715.934840769),0.049512251,0.060175723,0.137485292
6818,7036,-94.91065815,29.22686338,5,20,1,31.97030634,POINT (-10565406.13611246 3404552.4688033275),0.032302354,0.037393618,0.084953438
6819,7037,-94.91080796,29.2267663,5,20,1,28.17561953,POINT (-10565422.812885376 3404540.085424526),0.031047797,0.035796166,0.081135801
6820,7038,-94.91108711,29.22622407,5,20,1,127.0990542,POINT (-10565453.887721231 3404470.9195970884),0.093553343,0.120438209,0.260523214
6821,7039,-94.91116196,29.22654444,5,20,1,47.04653063,POINT (-10565462.219985116 3404511.7853406537),0.041416801,0.049053896,0.108417457
6822,7040,-94.91161097,29.22596076,5,20,1,116.138642,POINT (-10565512.203549678 3404437.3324064207),0.095094965,0.121737516,0.265615938
6823,7041,-94.91212594,29.22567986,5,20,1,97.87324474,POINT (-10565569.529747851 3404401.5015728395),0.078304779,0.098329808,0.223311527
6824,7042,-94.9124865,29.22552473,5,20,1,93.20173864,POINT (-10565609.66710345 3404381.713657637),0.074641276,0.093279674,0.212478849
6825,7043,-94.91295969,29.22527082,5,20,1,131.8331615,POINT (-10565662.3423733 3404349.3257280593),0.110588002,0.143491066,0.314207497
6826,7044,-94.91164928,29.22624968,5,20,1,61.08194665,POINT (-10565516.46819937 3404474.1863517356),0.047820463,0.057496803,0.127540346
6827,7045,-94.91225448,29.22592458,5,20,1,54.70658537,POINT (-10565583.838755198 3404432.717379337),0.050175822,0.060190515,0.138305987
6828,7046,-94.912628,29.22575255,5,20,1,39.98934739,POINT (-10565625.4188114 3404410.7737004487),0.043079724,0.050866351,0.116506412
6829,7047,-94.91297001,29.22558735,5,20,1,52.86037571,POINT (-10565663.491190445 3404389.701272478),0.051918162,0.062257323,0.148010081
6830,7048,-94.91357388,29.22532376,5,20,1,66.59500119,POINT (-10565730.71369135 3404356.0785747743),0.059830474,0.072802667,0.172879556
6831,7049,-94.9136659,29.22496456,5,20,1,129.4817832,POINT (-10565740.957310893 3404310.260310451),0.151089988,0.198336872,0.410156768
6832,7050,-94.91416175,29.22507869,5,20,1,64.08648866,POINT (-10565796.155080404 3404324.8183066947),0.094979843,0.118990086,0.265020347
6833,7051,-94.9141183,29.22479056,5,20,1,79.31046428,POINT (-10565791.318248529 3404288.06555199),0.110502306,0.140434378,0.307635026
6834,7052,-94.91472079,29.22485372,5,20,1,60.13495142,POINT (-10565858.387128536 3404296.1219898392),0.091301877,0.113942474,0.254645151
6835,7053,-94.91463293,29.22457635,5,20,1,80.38349935,POINT (-10565848.606598075 3404260.741815215),0.111681732,0.142071572,0.31079182
6836,7054,-94.91514705,29.22469949,5,20,1,53.81617018,POINT (-10565905.838174682 3404276.4490345353),0.108317664,0.135897627,0.293241656
6837,7055,-94.91504947,29.22442669,5,20,1,100.8929548,POINT (-10565894.97561877 3404241.6518419106),0.170590519,0.222236592,0.443780212
6838,7056,-94.91553582,29.2242361,5,20,1,119.4826354,POINT (-10565949.115853118 3404217.341057677),0.183376532,0.242589765,0.46629213
6839,7057,-94.91568404,29.22450458,5,20,1,75.33952642,POINT (-10565965.615628043 3404251.5871452633),0.133626941,0.170847234,0.358260482
6840,7058,-94.91611751,29.22374837,5,20,1,125.2918985,POINT (-10566013.869287718 3404155.128667055),0.206009766,0.273542154,0.505752142
6841,7059,-94.91587586,29.22462786,5,20,1,13.76935199,POINT (-10565986.968932766 3404267.312211384),0.072790462,0.087801816,0.194183013
6842,7060,-94.91592961,29.22473021,5,20,1,20.38303432,POINT (-10565992.952355398 3404280.3675511824),0.077763076,0.094431874,0.208487211
6843,7061,-94.916302,29.22395233,5,20,1,65.51105281,POINT (-10566034.406620575 3404181.1447448297),0.116698134,0.148658493,0.307347619
6844,7062,-94.91665469,29.22328708,5,20,1,121.0333223,POINT (-10566073.667891782 3404096.289102721),0.181446243,0.240614847,0.452135876
6845,7063,-94.91685379,29.22346722,5,20,1,48.83458572,POINT (-10566095.8316024 3404119.2667189087),0.099054642,0.124230559,0.261042099
6846,7064,-94.91719849,29.2228547,5,20,1,134.9662295,POINT (-10566134.203430876 3404041.137376402),0.19394427,0.258560561,0.471187578
6847,7065,-94.91717419,29.22321129,5,20,1,35.0689233,POINT (-10566131.498367248 3404086.621780889),0.07322099,0.089765313,0.184172827
6848,7066,-94.91748017,29.22294181,5,20,1,34.75674489,POINT (-10566165.559905043 3404052.248572067),0.07299183,0.089455232,0.183545924
6849,7067,-94.91785981,29.22224397,5,20,1,90.55820985,POINT (-10566207.821236527 3403963.2368206466),0.130669225,0.168638171,0.332455887
6850,7068,-94.91779493,29.22268165,5,20,1,30.4139781,POINT (-10566200.598827964 3404019.0642508357),0.069875327,0.085247542,0.175005677
6851,7069,-94.91802337,29.222481,5,20,1,37.92582136,POINT (-10566226.02865244 3403993.4706965745),0.077638315,0.09531141,0.195778252
6852,7070,-94.91813193,29.22211012,5,20,1,77.49882798,POINT (-10566238.113496361 3403946.163889092),0.110984627,0.141394201,0.283864889
6853,7071,-94.91822359,29.22237577,5,20,1,34.64047327,POINT (-10566248.317040887 3403980.048290927),0.072684839,0.088787266,0.182476757
6854,7072,-94.91854196,29.22190578,5,20,1,90.86276354,POINT (-10566283.757827172 3403920.099809344),0.126385229,0.162913047,0.322200538
6855,7073,-94.91864304,29.22215192,5,20,1,45.67681351,POINT (-10566295.010001302 3403951.495590388),0.081113939,0.100206372,0.205388733
6856,7074,-94.91894475,29.22170585,5,20,1,84.81042928,POINT (-10566328.596204868 3403894.5982864876),0.119180519,0.152830053,0.304464863
6857,7075,-94.91904069,29.22194126,5,20,1,44.13670114,POINT (-10566339.276196815 3403924.625368643),0.079883356,0.098532327,0.202059931
6858,7076,-94.91943263,29.22173991,5,20,1,59.9674485,POINT (-10566382.906758036 3403898.942712863),0.093434512,0.117079504,0.238342525
6859,7077,-94.91930061,29.221521,5,20,1,119.5703382,POINT (-10566368.210358862 3403871.020295962),0.170608845,0.224856248,0.431526454
6860,7078,-94.92011351,29.22139137,5,20,1,75.77578487,POINT (-10566458.701972926 3403854.485753252),0.09575472,0.120831055,0.261894804
6861,7079,-94.9200142,29.22112836,5,20,1,162.3112798,POINT (-10566447.646834297 3403820.938412798),0.252367441,0.338110465,0.582454803
6862,7080,-94.92078821,29.22103056,5,20,1,75.04313236,POINT (-10566533.809233366 3403808.463890469),0.09505591,0.119864035,0.259966952
6863,7081,-94.92075234,29.22073708,5,20,1,166.3466828,POINT (-10566529.816203231 3403771.03019087),0.228697601,0.306833362,0.557239322
6864,7082,-94.92145595,29.22067889,5,20,1,75.50143324,POINT (-10566608.141710147 3403763.608004553),0.105546701,0.133959873,0.283850346
6865,7083,-94.92150208,29.22034087,5,20,1,165.986229,POINT (-10566613.276878256 3403720.4933359353),0.248723794,0.333510722,0.585358198
6866,7084,-94.92223702,29.21995588,5,20,1,162.2944531,POINT (-10566695.090024821 3403671.38778688),0.212604367,0.284631878,0.533985844
6867,7085,-94.92213889,29.22032671,5,20,1,75.56836537,POINT (-10566684.16624319 3403718.687221924),0.091777672,0.115401538,0.254845482
6868,7086,-94.92295376,29.2195825,5,20,1,165.4915806,POINT (-10566774.877156653 3403623.7632718673),0.218924043,0.293388439,0.545343415
6869,7087,-94.92280778,29.21996093,5,20,1,66.99556634,POINT (-10566758.626737386 3403672.0319141643),0.084203761,0.104980968,0.233333188
6870,7088,-94.92371701,29.21911468,5,20,1,132.4979367,POINT (-10566859.841758002 3403564.093206158),0.123182596,0.1604739,0.355857
6871,7089,-94.92333734,29.21968279,5,20,1,61.21869014,POINT (-10566817.577086933 3403636.5552163846),0.059802521,0.072673754,0.172504998
6872,7090,-94.92390287,29.21936882,5,20,1,40.71951221,POINT (-10566880.53159856 3403596.5085254754),0.04843213,0.057589065,0.136694415
6873,7091,-94.92406585,29.2193385,5,20,1,23.92012787,POINT (-10566898.67444917 3403592.6412336063),0.040732038,0.047579608,0.112366854
6874,7092,-94.92413612,29.21853671,5,20,1,80.78514322,POINT (-10566906.496869788 3403490.373972611),0.078625631,0.098224143,0.212054684
6875,7093,-94.92503049,29.21771052,5,20,1,62.40614071,POINT (-10567006.057682768 3403384.9953610115),0.104628289,0.131905663,0.27269241
6876,7094,-94.92467019,29.21774412,5,20,1,40.44869544,POINT (-10566965.949270235 3403389.2809462305),0.084181716,0.103871812,0.217814155
6877,7095,-94.92443511,29.21810434,5,20,1,60.1303677,POINT (-10566939.78028434 3403435.22607942),0.064284155,0.0786758,0.170966208
6878,7096,-94.92479403,29.21754149,5,20,1,49.57637811,POINT (-10566979.735075975 3403363.4360826397),0.092170521,0.114769102,0.239538377
6879,7098,-94.9259162,29.216736,5,20,1,135.7451589,POINT (-10567104.65446896 3403260.6986955507),0.198378513,0.263036967,0.499312834
6880,7099,-94.92670918,29.21641273,5,20,1,177.1912133,POINT (-10567192.928598769 3403219.466982975),0.183576533,0.245188983,0.500176644
6881,7100,-94.92750174,29.21608624,5,20,1,174.0525424,POINT (-10567281.155974392 3403177.8247051598),0.241950846,0.323355845,0.586242063
6882,7101,-94.92826663,29.21577503,5,20,1,183.7907828,POINT (-10567366.303139703 3403138.13144366),0.131170492,0.17249014,0.39535639
6883,7102,-94.92914632,29.21540888,5,20,1,183.1621043,POINT (-10567464.229782559 3403091.4310174095),0.130369708,0.171357923,0.39331462
6884,7103,-94.92990557,29.21509543,5,20,1,173.3051124,POINT (-10567548.749105945 3403051.452319994),0.190741002,0.254651606,0.498826709
6885,7104,-94.924596,29.21839519,5,20,1,39.61611882,POINT (-10566957.690477213 3403472.3233656683),0.052581385,0.063027426,0.136937484
6886,7105,-94.92432778,29.21884465,5,20,1,29.9492113,POINT (-10566927.832363393 3403529.6512203207),0.047821184,0.056760363,0.123061613
6887,7106,-94.92570778,29.21713677,5,20,1,43.72796814,POINT (-10567081.453260688 3403311.8153838934),0.062190857,0.075262172,0.169625322
6888,7107,-94.92581166,29.21708497,5,20,1,27.23998652,POINT (-10567093.01712939 3403305.2084797695),0.052626965,0.06259943,0.140965845
6889,7108,-94.92549451,29.21690943,5,20,1,90.08878409,POINT (-10567057.712152885 3403282.819007507),0.128524056,0.165326291,0.344777677
6890,7109,-94.92619532,29.21695603,5,20,1,50.6149664,POINT (-10567135.72596523 3403288.7626599562),0.05162329,0.06166801,0.149115038
6891,7110,-94.92671753,29.21673381,5,20,1,59.89043355,POINT (-10567193.858116517 3403260.4193699337),0.056792442,0.068510671,0.165617406
6892,7111,-94.92726713,29.21651253,5,20,1,61.23161744,POINT (-10567255.039308656 3403232.196034317),0.033275472,0.03856322,0.098091123
6893,7112,-94.92781334,29.21627996,5,20,1,61.16278804,POINT (-10567315.843127722 3403202.532772272),0.033251875,0.038533125,0.098011577
6894,7113,-94.92836171,29.21606342,5,20,1,30.6405671,POINT (-10567376.887396889 3403174.9141254793),0.027993065,0.031727111,0.07938854
6895,7114,-94.92913846,29.21571447,5,20,1,26.77501765,POINT (-10567463.354811363 3403130.407335968),0.026912106,0.030385419,0.075824978
6896,7115,-94.92961765,29.21552357,5,20,1,34.30501859,POINT (-10567516.697998155 3403106.0590805365),0.029058154,0.033054708,0.082911845
6897,7116,-94.92999455,29.21536488,5,20,1,34.81564839,POINT (-10567558.654314235 3403085.8190697324),0.029209774,0.033244139,0.0834143
6898,7117,-94.92975241,29.21546857,5,20,1,21.06092186,POINT (-10567531.699412735 3403099.044138464),0.025390808,0.028507278,0.070833481
6899,7118,-94.9303755,29.21522015,5,20,1,51.05535068,POINT (-10567601.061474252 3403067.3596052043),0.037035792,0.04315446,0.107213223
6900,7119,-94.93058081,29.21483686,5,20,1,106.2118294,POINT (-10567623.916478906 3403018.473334721),0.169638065,0.221725139,0.425670955
6901,7120,-94.93090827,29.21499887,5,20,1,59.84966893,POINT (-10567660.369159363 3403039.1366865644),0.110078262,0.138808583,0.284689127
6902,7121,-94.93085604,29.21473014,5,20,1,81.80788541,POINT (-10567654.554942358 3403004.8618908795),0.13538948,0.173923236,0.347765422
6903,7122,-94.93144659,29.21478354,5,20,1,53.20277691,POINT (-10567720.294667646 3403011.672712769),0.023217772,0.026111861,0.065847153
6904,7123,-94.93131283,29.21453564,5,20,1,97.56788973,POINT (-10567705.404572558 3402980.054713821),0.036669951,0.043161842,0.111286646
6905,7124,-94.93172911,29.21437804,5,20,1,82.49754105,POINT (-10567751.744650187 3402959.9539200603),0.031393724,0.036375409,0.093322572
6906,7125,-94.93186037,29.21459674,5,20,1,51.89428146,POINT (-10567766.356446546 3402987.847606015),0.0229074,0.025729277,0.064819373
6907,7126,-94.93205103,29.21423211,5,20,1,71.10347652,POINT (-10567787.580620661 3402941.3415819346),0.095017844,0.119210071,0.240758046
6908,7127,-94.93237527,29.21439151,5,20,1,32.72138614,POINT (-10567823.674852356 3402961.671924512),0.022136515,0.024736017,0.05877185
6909,7128,-94.93244598,29.21436274,5,20,1,30.99132779,POINT (-10567831.54625355 3402958.00251216),0.021744912,0.024256845,0.057548917
6910,7129,-94.9323653,29.21410083,5,20,1,83.78479014,POINT (-10567822.564997034 3402924.5977702183),0.047628298,0.057090498,0.126575296
6911,7130,-94.93280074,29.21392329,5,20,1,129.1686402,POINT (-10567871.037956104 3402901.9538651905),0.075344665,0.094649044,0.207939527
6912,7131,-94.93292992,29.21417197,5,20,1,60.07222953,POINT (-10567885.418207927 3402933.6711585177),0.037436348,0.043773825,0.096381147
6913,7132,-94.93352113,29.21363088,5,20,1,122.6600992,POINT (-10567951.231404077 3402864.659232519),0.121605598,0.157474181,0.310694587
6914,7133,-94.93352105,29.21392299,5,20,1,46.45115218,POINT (-10567951.222498517 3402901.9156024563),0.057623636,0.069332856,0.142040192
6915,7134,-94.93373876,29.21384144,5,20,1,25.23935072,POINT (-10567975.457864858 3402891.5145203634),0.04667533,0.054944497,0.111934884
6916,7135,-94.93397276,29.21374472,5,20,1,32.83813563,POINT (-10568001.506625704 3402879.178630911),0.050337867,0.059721564,0.1219883
6917,7136,-94.93389833,29.21347703,5,20,1,85.10948111,POINT (-10567993.221116005 3402845.036898326),0.084411459,0.105619134,0.21503602
6918,7137,-94.9342827,29.2133185,5,20,1,64.85251853,POINT (-10568036.00898868 3402824.8176984703),0.080351205,0.099772049,0.20147394
6919,7138,-94.93432644,29.21359918,5,20,1,50.57663044,POINT (-10568040.87810321 3402860.616149225),0.026100966,0.029737633,0.07222741
6920,7139,-94.93447865,29.21324067,5,20,1,90.48857508,POINT (-10568057.822042901 3402814.8911324604),0.103163825,0.131299405,0.261340024
6921,7140,-94.93487788,29.21337067,5,20,1,56.77145055,POINT (-10568102.26412321 3402831.471550164),0.027827256,0.031907318,0.077812377
6922,7141,-94.9350924,29.2129848,5,20,1,149.273586,POINT (-10568126.144380376 3402782.257105617),0.179990421,0.239441772,0.438688363
6923,7142,-94.93534253,29.21321778,5,20,1,51.8221747,POINT (-10568153.988724608 3402811.9717057054),0.024588839,0.027916832,0.067122184
6924,7143,-94.93581432,29.2126779,5,20,1,127.749807,POINT (-10568206.508147169 3402743.1147468635),0.053941247,0.066363704,0.162912795
6925,7144,-94.93580528,29.21298803,5,20,1,54.24661031,POINT (-10568205.501818974 3402782.669063942),0.025212926,0.028696527,0.069115241
6926,7145,-94.93631318,29.21277187,5,20,1,50.55865965,POINT (-10568262.040988347 3402755.0997700966),0.025687134,0.029261592,0.071695953
6927,7146,-94.93623547,29.21249896,5,20,1,87.69601662,POINT (-10568253.390350716 3402720.2925993553),0.035643648,0.042015013,0.102971504
6928,7147,-94.93659908,29.21237412,5,20,1,80.68208597,POINT (-10568293.867230764 3402704.3704317478),0.028331789,0.03264959,0.076699475
6929,7148,-94.9367101,29.21262194,5,20,1,30.61094855,POINT (-10568306.225920632 3402735.9775604266),0.020862125,0.02328687,0.05615505
6930,7149,-94.93686106,29.21256461,5,20,1,25.32719017,POINT (-10568323.030710962 3402728.665647057),0.019745243,0.021924549,0.052616836
6931,7150,-94.93695747,29.2122204,5,20,1,95.41163733,POINT (-10568333.76302307 3402684.7649184694),0.032981244,0.038599211,0.091309615
6932,7151,-94.93716338,29.21244392,5,20,1,29.35803957,POINT (-10568356.684819419 3402713.2727627354),0.020591624,0.022956163,0.055295754
6933,7152,-94.93745276,29.21199987,5,20,1,128.4634628,POINT (-10568388.898453664 3402656.638481133),0.057872999,0.071283132,0.174766769
6934,7153,-94.93738646,29.21235154,5,20,1,47.44704564,POINT (-10568381.517971424 3402701.490567234),0.024994481,0.028268861,0.067961901
6935,7154,-94.93796507,29.21174434,5,20,1,46.2959655,POINT (-10568445.928541994 3402624.0482129725),0.024698298,0.02790128,0.067021267
6936,7155,-94.93801248,29.21208585,5,20,1,86.12103431,POINT (-10568451.206199052 3402667.604379172),0.037325564,0.043950417,0.107842327
6937,7156,-94.93824841,29.2116097,5,20,1,155.7198912,POINT (-10568477.469806515 3402606.8762748395),0.076606166,0.097041479,0.233786188
6938,7157,-94.93878028,29.21174615,5,20,1,64.18823478,POINT (-10568536.677304082 3402624.279059889),0.029730078,0.034208588,0.083141396
6939,7158,-94.93910216,29.21125225,5,20,1,162.3315764,POINT (-10568572.508821778 3402561.287337323),0.102853785,0.13328999,0.307836629
6940,7159,-94.93970104,29.21103988,5,20,1,90.80113366,POINT (-10568639.175838426 3402534.2018827368),0.049611572,0.059837191,0.14549373
6941,7160,-94.93991466,29.2109244,5,20,1,96.38916109,POINT (-10568662.955908049 3402519.4737041253),0.052546474,0.063753029,0.154953002
6942,7161,-94.93981569,29.21082595,5,20,1,5.546880947,POINT (-10568651.938618045 3402506.917524087),0.020626323,0.022791658,0.05297066
6943,7162,-94.93994986,29.21122243,5,20,1,46.71548808,POINT (-10568666.874354124 3402557.4841213548),0.031501524,0.036272548,0.08705397
6944,7163,-94.93998977,29.21125788,5,20,1,6.647749481,POINT (-10568671.317115001 3402562.0053825816),0.02086069,0.0230751,0.053685704
6945,7164,-94.94006767,29.21141162,5,20,1,15.14410727,POINT (-10568679.988903336 3402581.6132624857),0.022762685,0.025388124,0.059528524
6946,7165,-94.94025765,29.21174727,5,20,1,36.48809559,POINT (-10568701.137380196 3402624.4219043897),0.028351782,0.032304863,0.077030941
6947,7166,-94.93956036,29.21137917,5,20,1,44.08062399,POINT (-10568623.515412461 3402577.474612301),0.030657886,0.03520531,0.084360759
6948,7167,-94.93916111,29.21158396,5,20,1,43.59808596,POINT (-10568579.071105761 3402603.5934068826),0.02401792,0.027058755,0.064865155
6949,7168,-94.94035631,29.21102717,5,20,1,47.88226536,POINT (-10568712.120161157 3402532.5808639983),0.039614256,0.046664526,0.108511907
6950,7169,-94.94051383,29.21068637,5,20,1,104.6551062,POINT (-10568729.655207347 3402489.115700071),0.071140608,0.089041991,0.206565356
6951,7170,-94.94080672,29.21085783,5,20,1,49.28035505,POINT (-10568762.259573005 3402510.98345491),0.04019122,0.047415014,0.110317158
6952,7171,-94.94085115,29.21055055,5,20,1,86.33579614,POINT (-10568767.205497982 3402471.7934440984),0.054150959,0.066090514,0.156359433
6953,7172,-94.94123831,29.21068762,5,20,1,47.58823829,POINT (-10568810.303952038 3402489.2751230914),0.039493973,0.046508218,0.108135688
6954,7173,-94.94128638,29.21037087,5,20,1,129.0592373,POINT (-10568815.655079959 3402448.8773922515),0.084063209,0.107287922,0.248339767
6955,7174,-94.94165839,29.21051638,5,20,1,47.17045047,POINT (-10568857.06704373 3402467.4354629796),0.037679365,0.044304966,0.103696916
6956,7175,-94.94200603,29.21008835,5,20,1,155.1368152,POINT (-10568895.766151508 3402412.8454000023),0.114010542,0.149764635,0.332297196
6957,7176,-94.94208249,29.21034434,5,20,1,47.64935076,POINT (-10568904.277639775 3402445.4938089717),0.037866679,0.044548055,0.104287675
6958,7177,-94.94251116,29.21017284,5,20,1,48.14928002,POINT (-10568951.996965893 3402423.621062199),0.03875935,0.045699744,0.106633943
6959,7178,-94.94267458,29.20980717,5,20,1,90.47825124,POINT (-10568970.188797079 3402376.984407099),0.06001221,0.074060243,0.173559789
6960,7179,-94.94281563,29.20975368,5,20,1,81.61013616,POINT (-10568985.890411256 3402370.16243762),0.054769944,0.06695035,0.157132341
6961,7180,-94.94294421,29.2099991,5,20,1,48.05199274,POINT (-10569000.20387138 3402401.4626678955),0.038720367,0.045649019,0.106511282
6962,7181,-94.94340484,29.2095097,5,20,1,151.4639807,POINT (-10569051.480968425 3402339.045935511),0.118402761,0.155757362,0.338617
6963,7182,-94.94337112,29.20982429,5,20,1,48.89469373,POINT (-10569047.727275195 3402379.1678462042),0.039059341,0.046090284,0.10757805
6964,7183,-94.94381925,29.20964434,5,20,1,51.53616014,POINT (-10569097.612878606 3402356.2175217425),0.042746874,0.050811846,0.117022647
6965,7184,-94.94417092,29.20918835,5,20,1,161.5526877,POINT (-10569136.760603933 3402298.062000877),0.130865439,0.173558403,0.370561574
6966,7185,-94.94429343,29.2094499,5,20,1,54.90962575,POINT (-10569150.39835475 3402331.4192281235),0.044259708,0.05280139,0.121726977
6967,7186,-94.94485028,29.20887037,5,25,1,154.3204721,POINT (-10569212.386613198 3402257.5079915887),0.1005285,0.131380625,0.29146691
6968,7187,-94.9448019,29.20923208,5,20,1,52.86981018,POINT (-10569207.000976233 3402303.639175403),0.040096716,0.047426621,0.110040415
6969,7188,-94.94523944,29.2090113,5,25,1,48.8337522,POINT (-10569255.707706233 3402275.481674185),0.035004111,0.04098984,0.091526496
6970,7189,-94.94555147,29.20852554,5,25,1,154.5050801,POINT (-10569290.442726947 3402213.5297734616),0.09730845,0.126739515,0.290398058
