geometry,guid,average_power_back_time,average_transpo_back_time,dislocated_combined_dmg,disloc_building,disloc_inf,disloc_both,disloc_not,disloc_condition
POINT (-94.78948495440129 29.29830767350823),2669f722-ae95-4181-90a8-9c4755b7b29c,0.0,0.0,False,0,0,0,1,4
POINT (-94.78948495440129 29.29830767350823),2669f722-ae95-4181-90a8-9c4755b7b29c,0.0,0.0,False,0,0,0,1,4
POINT (-94.78948495440129 29.29830767350823),2669f722-ae95-4181-90a8-9c4755b7b29c,0.0,0.0,False,0,0,0,1,4
POINT (-94.78948495440129 29.29830767350823),2669f722-ae95-4181-90a8-9c4755b7b29c,0.0,0.0,False,0,0,0,1,4
POINT (-94.78948495440129 29.29830767350823),2669f722-ae95-4181-90a8-9c4755b7b29c,0.0,0.0,True,1,0,0,0,1
POINT (-94.78948495440129 29.29830767350823),2669f722-ae95-4181-90a8-9c4755b7b29c,0.0,0.0,False,0,0,0,1,4
POINT (-94.78948495440129 29.29830767350823),2669f722-ae95-4181-90a8-9c4755b7b29c,0.0,0.0,False,0,0,0,1,4
POINT (-94.78948495440129 29.29830767350823),2669f722-ae95-4181-90a8-9c4755b7b29c,0.0,0.0,True,1,0,0,0,1
POINT (-94.78948495440129 29.29830767350823),2669f722-ae95-4181-90a8-9c4755b7b29c,0.0,0.0,True,1,0,0,0,1
POINT (-94.78948495440129 29.29830767350823),2669f722-ae95-4181-90a8-9c4755b7b29c,0.0,0.0,False,0,0,0,1,4
POINT (-94.78948495440129 29.29830767350823),2669f722-ae95-4181-90a8-9c4755b7b29c,0.0,0.0,True,1,0,0,0,1
POINT (-94.78948495440129 29.29830767350823),2669f722-ae95-4181-90a8-9c4755b7b29c,0.0,0.0,True,1,0,0,0,1
POINT (-94.78948495440129 29.29830767350823),2669f722-ae95-4181-90a8-9c4755b7b29c,0.0,0.0,False,0,0,0,1,4
POINT (-94.78948495440129 29.29830767350823),2669f722-ae95-4181-90a8-9c4755b7b29c,0.0,0.0,True,1,0,0,0,1
POINT (-94.78948495440129 29.29830767350823),2669f722-ae95-4181-90a8-9c4755b7b29c,0.0,0.0,False,0,0,0,1,4
POINT (-94.78948495440129 29.29830767350823),2669f722-ae95-4181-90a8-9c4755b7b29c,0.0,0.0,False,0,0,0,1,4
POINT (-94.78948495440129 29.29830767350823),2669f722-ae95-4181-90a8-9c4755b7b29c,0.0,0.0,False,0,0,0,1,4
POINT (-94.78948495440129 29.29830767350823),2669f722-ae95-4181-90a8-9c4755b7b29c,0.0,0.0,False,0,0,0,1,4
POINT (-94.78948495440129 29.29830767350823),2669f722-ae95-4181-90a8-9c4755b7b29c,0.0,0.0,False,0,0,0,1,4
POINT (-94.78948495440129 29.29830767350823),2669f722-ae95-4181-90a8-9c4755b7b29c,0.0,0.0,True,1,0,0,0,1
POINT (-94.78948495440129 29.29830767350823),2669f722-ae95-4181-90a8-9c4755b7b29c,0.0,0.0,True,1,0,0,0,1
POINT (-94.81314588520333 29.29765233922096),654bfd2a-d945-41a7-8256-eafc7de0a5af,0.0,0.0,False,0,0,0,1,4
POINT (-94.81314588520333 29.29765233922096),654bfd2a-d945-41a7-8256-eafc7de0a5af,0.0,0.0,False,0,0,0,1,4
POINT (-94.81314588520333 29.29765233922096),654bfd2a-d945-41a7-8256-eafc7de0a5af,0.0,0.0,False,0,0,0,1,4
POINT (-94.81314588520333 29.29765233922096),654bfd2a-d945-41a7-8256-eafc7de0a5af,0.0,0.0,False,0,0,0,1,4
POINT (-94.81314588520333 29.29765233922096),654bfd2a-d945-41a7-8256-eafc7de0a5af,0.0,0.0,False,0,0,0,1,4
POINT (-94.81314588520333 29.29765233922096),654bfd2a-d945-41a7-8256-eafc7de0a5af,0.0,0.0,False,0,0,0,1,4
POINT (-94.81314588520333 29.29765233922096),654bfd2a-d945-41a7-8256-eafc7de0a5af,0.0,0.0,False,0,0,0,1,4
POINT (-94.81314588520333 29.29765233922096),654bfd2a-d945-41a7-8256-eafc7de0a5af,0.0,0.0,False,0,0,0,1,4
POINT (-94.81314588520333 29.29765233922096),654bfd2a-d945-41a7-8256-eafc7de0a5af,0.0,0.0,False,0,0,0,1,4
POINT (-94.81314588520333 29.29765233922096),654bfd2a-d945-41a7-8256-eafc7de0a5af,0.0,0.0,False,0,0,0,1,4
POINT (-94.81314588520333 29.29765233922096),654bfd2a-d945-41a7-8256-eafc7de0a5af,0.0,0.0,False,0,0,0,1,4
POINT (-94.81314588520333 29.29765233922096),654bfd2a-d945-41a7-8256-eafc7de0a5af,0.0,0.0,False,0,0,0,1,4
POINT (-94.81314588520333 29.29765233922096),654bfd2a-d945-41a7-8256-eafc7de0a5af,0.0,0.0,False,0,0,0,1,4
POINT (-94.81314588520333 29.29765233922096),654bfd2a-d945-41a7-8256-eafc7de0a5af,0.0,0.0,True,1,0,0,0,1
POINT (-94.81314588520333 29.29765233922096),654bfd2a-d945-41a7-8256-eafc7de0a5af,0.0,0.0,False,0,0,0,1,4
POINT (-94.81314588520333 29.29765233922096),654bfd2a-d945-41a7-8256-eafc7de0a5af,0.0,0.0,False,0,0,0,1,4
POINT (-94.81314588520333 29.29765233922096),654bfd2a-d945-41a7-8256-eafc7de0a5af,0.0,0.0,True,1,0,0,0,1
POINT (-94.81314588520333 29.29765233922096),654bfd2a-d945-41a7-8256-eafc7de0a5af,0.0,0.0,False,0,0,0,1,4
POINT (-94.81314588520333 29.29765233922096),654bfd2a-d945-41a7-8256-eafc7de0a5af,0.0,0.0,False,0,0,0,1,4
POINT (-94.8002601734343 29.29750513884546),cd251194-fc4c-4812-9c5f-6a9a5b90b8dd,0.0,0.0,False,0,0,0,1,4
POINT (-94.8038560576143 29.29737220926899),a70d7016-afb5-4dcf-bc52-60dd29ff1866,0.0,0.0,True,1,0,0,0,1
POINT (-94.79553165699997 29.297428117000056),50c8f477-dcf1-4ef3-bcf4-de653e1b88f5,0.0,0.0,True,1,0,0,0,1
POINT (-94.78909129561568 29.297425161996774),06933d25-137f-441d-af28-ddf8648e3410,0.0,0.0,False,0,0,0,1,4
POINT (-94.78909129561568 29.297425161996774),06933d25-137f-441d-af28-ddf8648e3410,0.0,0.0,False,0,0,0,1,4
POINT (-94.79641882578841 29.29719399142003),e23f6043-f3f8-4799-a43e-9285a7582149,0.0,0.0,False,0,0,0,1,4
POINT (-94.78712291797285 29.297208718293202),9d174b5c-82a9-4e3a-acfd-eee33166221b,0.0,0.0,True,1,0,0,0,1
POINT (-94.78712291797285 29.297208718293202),9d174b5c-82a9-4e3a-acfd-eee33166221b,0.0,0.0,False,0,0,0,1,4
POINT (-94.78712291797285 29.297208718293202),9d174b5c-82a9-4e3a-acfd-eee33166221b,0.0,0.0,False,0,0,0,1,4
POINT (-94.78712291797285 29.297208718293202),9d174b5c-82a9-4e3a-acfd-eee33166221b,0.0,0.0,False,0,0,0,1,4
POINT (-94.78712291797285 29.297208718293202),9d174b5c-82a9-4e3a-acfd-eee33166221b,0.0,0.0,True,1,0,0,0,1
POINT (-94.79129297608519 29.29699902870005),dea829f0-4c62-44c3-a19c-e89be0ed9daa,0.0,0.0,False,0,0,0,1,4
POINT (-94.79129297608519 29.29699902870005),dea829f0-4c62-44c3-a19c-e89be0ed9daa,0.0,0.0,False,0,0,0,1,4
POINT (-94.79129297608519 29.29699902870005),dea829f0-4c62-44c3-a19c-e89be0ed9daa,0.0,0.0,False,0,0,0,1,4
POINT (-94.79129297608519 29.29699902870005),dea829f0-4c62-44c3-a19c-e89be0ed9daa,0.0,0.0,True,1,0,0,0,1
POINT (-94.79129297608519 29.29699902870005),dea829f0-4c62-44c3-a19c-e89be0ed9daa,0.0,0.0,True,1,0,0,0,1
POINT (-94.79129297608519 29.29699902870005),dea829f0-4c62-44c3-a19c-e89be0ed9daa,0.0,0.0,False,0,0,0,1,4
POINT (-94.79129297608519 29.29699902870005),dea829f0-4c62-44c3-a19c-e89be0ed9daa,0.0,0.0,False,0,0,0,1,4
POINT (-94.79129297608519 29.29699902870005),dea829f0-4c62-44c3-a19c-e89be0ed9daa,0.0,0.0,False,0,0,0,1,4
POINT (-94.79129297608519 29.29699902870005),dea829f0-4c62-44c3-a19c-e89be0ed9daa,0.0,0.0,False,0,0,0,1,4
POINT (-94.79129297608519 29.29699902870005),dea829f0-4c62-44c3-a19c-e89be0ed9daa,0.0,0.0,False,0,0,0,1,4
POINT (-94.80181407674888 29.296747606774016),ec2473af-df7d-4acb-b471-f80554764d1e,0.0,0.0,False,0,0,0,1,4
POINT (-94.80513323999051 29.29621504595082),2335f7eb-2ab1-479f-9f43-1ecb503c59c1,0.0,0.0,False,0,0,0,1,4
POINT (-94.79084559226729 29.295739306163803),081423f9-ad40-4e76-9020-6a4dea5f7103,0.0,0.0,False,0,0,0,1,4
POINT (-94.81199633767446 29.29522723673619),6508f0a8-b817-4836-9368-22e6aedf2bb1,0.0,0.0,False,0,0,0,1,4
POINT (-94.80984585239105 29.294956487172023),b212225a-4e50-4ac6-9437-2aca175c6a42,0.0,0.0,False,0,0,0,1,4
POINT (-94.80118182665831 29.294916875830285),9794de27-2bc5-4f81-aadd-54b8a90335f4,0.0,0.0,False,0,0,0,1,4
POINT (-94.80118182665831 29.294916875830285),9794de27-2bc5-4f81-aadd-54b8a90335f4,0.0,0.0,True,1,0,0,0,1
POINT (-94.80118182665831 29.294916875830285),9794de27-2bc5-4f81-aadd-54b8a90335f4,0.0,0.0,True,1,0,0,0,1
POINT (-94.80118182665831 29.294916875830285),9794de27-2bc5-4f81-aadd-54b8a90335f4,0.0,0.0,True,1,0,0,0,1
POINT (-94.80118182665831 29.294916875830285),9794de27-2bc5-4f81-aadd-54b8a90335f4,0.0,0.0,False,0,0,0,1,4
POINT (-94.80118182665831 29.294916875830285),9794de27-2bc5-4f81-aadd-54b8a90335f4,0.0,0.0,False,0,0,0,1,4
POINT (-94.80118182665831 29.294916875830285),9794de27-2bc5-4f81-aadd-54b8a90335f4,0.0,0.0,False,0,0,0,1,4
POINT (-94.80118182665831 29.294916875830285),9794de27-2bc5-4f81-aadd-54b8a90335f4,0.0,0.0,False,0,0,0,1,4
POINT (-94.80118182665831 29.294916875830285),9794de27-2bc5-4f81-aadd-54b8a90335f4,0.0,0.0,False,0,0,0,1,4
POINT (-94.80118182665831 29.294916875830285),9794de27-2bc5-4f81-aadd-54b8a90335f4,0.0,0.0,False,0,0,0,1,4
POINT (-94.80118182665831 29.294916875830285),9794de27-2bc5-4f81-aadd-54b8a90335f4,0.0,0.0,False,0,0,0,1,4
POINT (-94.80118182665831 29.294916875830285),9794de27-2bc5-4f81-aadd-54b8a90335f4,0.0,0.0,True,1,0,0,0,1
POINT (-94.80118182665831 29.294916875830285),9794de27-2bc5-4f81-aadd-54b8a90335f4,0.0,0.0,False,0,0,0,1,4
POINT (-94.78225002958725 29.295157353020464),6bce5acf-fc30-4b91-ab1f-9d3dafeac97c,0.0,0.0,False,0,0,0,1,4
POINT (-94.78225002958725 29.295157353020464),6bce5acf-fc30-4b91-ab1f-9d3dafeac97c,0.0,0.0,False,0,0,0,1,4
POINT (-94.78225002958725 29.295157353020464),6bce5acf-fc30-4b91-ab1f-9d3dafeac97c,0.0,0.0,True,1,0,0,0,1
POINT (-94.78225002958725 29.295157353020464),6bce5acf-fc30-4b91-ab1f-9d3dafeac97c,0.0,0.0,False,0,0,0,1,4
POINT (-94.78225002958725 29.295157353020464),6bce5acf-fc30-4b91-ab1f-9d3dafeac97c,0.0,0.0,False,0,0,0,1,4
POINT (-94.78225002958725 29.295157353020464),6bce5acf-fc30-4b91-ab1f-9d3dafeac97c,0.0,0.0,False,0,0,0,1,4
POINT (-94.83628711765648 29.293937021108718),26a19f00-bd42-4fb3-b860-163a516ce425,28.13,0.0,True,0,0,1,0,3
POINT (-94.79021119655388 29.2940506262088),ea4e0bba-5ea9-4972-aacb-a34ffedc423c,0.0,0.0,False,0,0,0,1,4
POINT (-94.86533283549997 29.292886477500048),31663ff7-48d9-488d-b540-90393bf6e18e,27.998,0.0,True,0,0,1,0,3
POINT (-94.86516266599287 29.292527605803322),9a51e9bb-243a-4205-aadc-5c7962d9d9d1,27.998,0.0,True,0,0,1,0,3
POINT (-94.78986225105425 29.293176766702036),29563d2d-b85e-48fb-b39c-d9e01384cc38,0.0,0.0,False,0,0,0,1,4
POINT (-94.79648027734976 29.292764798070248),b8b5d8c0-1805-4819-be90-0eead336e26d,0.0,0.0,False,0,0,0,1,4
POINT (-94.81249051738611 29.2924078135863),ad41b86d-7807-4561-b1f2-db3159c15ab2,0.0,0.0,False,0,0,0,1,4
POINT (-94.81249051738611 29.2924078135863),ad41b86d-7807-4561-b1f2-db3159c15ab2,0.0,0.0,False,0,0,0,1,4
POINT (-94.79722327618097 29.29228385629927),52241d38-0a04-4189-86fa-6dc3223daa26,0.0,0.0,False,0,0,0,1,4
POINT (-94.79139649551051 29.292279440333637),e9e06dbb-1029-44cb-8602-73c53cacc0d5,0.0,0.0,True,1,0,0,0,1
POINT (-94.81854832486596 29.291750881962717),b83f7141-97d2-48d3-a146-b31bbfe644cf,0.0,0.0,True,1,0,0,0,1
POINT (-94.79124153568976 29.292085044984844),90193ac4-e313-4ecc-9a53-1bda9ad7d096,0.0,0.0,False,0,0,0,1,4
POINT (-94.79124153568976 29.292085044984844),90193ac4-e313-4ecc-9a53-1bda9ad7d096,0.0,0.0,False,0,0,0,1,4
POINT (-94.81454522751079 29.29179236417913),db8f4284-964f-41e8-9b78-1ccb58c9d4ee,0.0,0.0,True,1,0,0,0,1
POINT (-94.8206623399834 29.29170120065352),dbb962ba-9502-4f1e-a5a2-2c870af972f5,0.0,0.0,False,0,0,0,1,4
POINT (-94.8206623399834 29.29170120065352),dbb962ba-9502-4f1e-a5a2-2c870af972f5,0.0,0.0,False,0,0,0,1,4
POINT (-94.81770198773667 29.2917236113542),660e36fb-babc-44fa-bdde-7612fa14a517,0.0,0.0,False,0,0,0,1,4
POINT (-94.81075436959429 29.291805788707627),e42327e0-0140-4153-a72a-a8f1720c4fb2,0.0,0.0,True,1,0,0,0,1
POINT (-94.81968027829309 29.291666605057387),636e5cf9-abb9-497f-a37b-2352c79c427f,0.0,0.0,False,0,0,0,1,4
POINT (-94.80201961714961 29.29193556463442),b24af357-947c-4127-b599-563f231ca07e,0.0,0.0,False,0,0,0,1,4
POINT (-94.79102652003667 29.29209558880724),7e380fa0-a2d1-407e-8ae6-48656fff56e1,0.0,0.0,True,1,0,0,0,1
POINT (-94.79102652003667 29.29209558880724),7e380fa0-a2d1-407e-8ae6-48656fff56e1,0.0,0.0,False,0,0,0,1,4
POINT (-94.79573778848498 29.292014016776104),d2fa1920-09a8-49cb-899d-ca30e43684d4,0.0,0.0,True,1,0,0,0,1
POINT (-94.81104767449996 29.291756227000054),308f7321-1ac6-40d6-9ee6-2a78825ec17d,0.0,0.0,True,1,0,0,0,1
POINT (-94.81104767449996 29.291756227000054),308f7321-1ac6-40d6-9ee6-2a78825ec17d,0.0,0.0,False,0,0,0,1,4
POINT (-94.80814590280424 29.291812291261664),df724ad9-eca5-4785-aef9-6695199165ef,0.0,0.0,False,0,0,0,1,4
POINT (-94.8198465233048 29.291622629103138),4e733a0b-4b53-44eb-ae26-e6382cf8e731,0.0,0.0,False,0,0,0,1,4
POINT (-94.81716883009967 29.29171047947906),8933dc96-ae32-4384-8d0f-2a12e972ecae,0.0,0.0,True,1,0,0,0,1
POINT (-94.80280235319724 29.291859021948778),e3c151e7-20b2-4791-9d55-93ee094df365,0.0,0.0,False,0,0,0,1,4
POINT (-94.80280235319724 29.291859021948778),e3c151e7-20b2-4791-9d55-93ee094df365,0.0,0.0,False,0,0,0,1,4
POINT (-94.79595348545759 29.292004262699738),87653cb5-df93-44b3-bc02-09abbaaa5723,0.0,0.0,False,0,0,0,1,4
POINT (-94.79595348545759 29.292004262699738),87653cb5-df93-44b3-bc02-09abbaaa5723,0.0,0.0,False,0,0,0,1,4
POINT (-94.80370450871081 29.291897782270244),033983b8-31d3-479d-94b8-a9dba2e17e04,0.0,0.0,False,0,0,0,1,4
POINT (-94.80370450871081 29.291897782270244),033983b8-31d3-479d-94b8-a9dba2e17e04,0.0,0.0,False,0,0,0,1,4
POINT (-94.80370450871081 29.291897782270244),033983b8-31d3-479d-94b8-a9dba2e17e04,0.0,0.0,False,0,0,0,1,4
POINT (-94.80370450871081 29.291897782270244),033983b8-31d3-479d-94b8-a9dba2e17e04,0.0,0.0,False,0,0,0,1,4
POINT (-94.80370450871081 29.291897782270244),033983b8-31d3-479d-94b8-a9dba2e17e04,0.0,0.0,False,0,0,0,1,4
POINT (-94.80397751760597 29.291894771371933),4d1ff33d-f464-4fdc-9cbb-722201c13179,0.0,0.0,False,0,0,0,1,4
POINT (-94.80397751760597 29.291894771371933),4d1ff33d-f464-4fdc-9cbb-722201c13179,0.0,0.0,False,0,0,0,1,4
POINT (-94.80397751760597 29.291894771371933),4d1ff33d-f464-4fdc-9cbb-722201c13179,0.0,0.0,True,1,0,0,0,1
POINT (-94.80397751760597 29.291894771371933),4d1ff33d-f464-4fdc-9cbb-722201c13179,0.0,0.0,True,1,0,0,0,1
POINT (-94.80397751760597 29.291894771371933),4d1ff33d-f464-4fdc-9cbb-722201c13179,0.0,0.0,False,0,0,0,1,4
POINT (-94.80397751760597 29.291894771371933),4d1ff33d-f464-4fdc-9cbb-722201c13179,0.0,0.0,False,0,0,0,1,4
POINT (-94.81731074302931 29.291668146383728),9cea2f72-161b-491e-9783-cc1874bffa3c,0.0,0.0,True,1,0,0,0,1
POINT (-94.80972036273783 29.291769103674994),839b80e9-8b1f-4f82-91f5-a13eeabb0480,0.0,0.0,False,0,0,0,1,4
POINT (-94.80734943704361 29.291764568698728),c7bdc8d6-90ea-41aa-ae42-1e2794b878f1,0.0,0.0,True,1,0,0,0,1
POINT (-94.78826215663906 29.29219014314921),b0e50242-0fa3-4c2f-bc34-b13cad73e677,0.0,0.0,False,0,0,0,1,4
POINT (-94.78826215663906 29.29219014314921),b0e50242-0fa3-4c2f-bc34-b13cad73e677,0.0,0.0,False,0,0,0,1,4
POINT (-94.81813377448808 29.291621499915028),5c34f99b-6c0f-49b6-ace6-351c322d8b93,0.0,0.0,False,0,0,0,1,4
POINT (-94.79120227917873 29.29196672749245),93f7b3b2-f612-457a-9c68-2e58c6f0a49e,0.0,0.0,False,0,0,0,1,4
POINT (-94.8044211132453 29.291797101611202),9ae0e0c9-118e-4967-81f8-d7e2e54ef953,0.0,0.0,True,1,0,0,0,1
POINT (-94.80990791146264 29.291756919751073),4937cc00-1c45-4592-b67c-edad8ad5a04d,0.0,0.0,False,0,0,0,1,4
POINT (-94.8121161204657 29.291678396389962),e17da543-d9bb-45c5-8536-553e9bcbfc43,0.0,0.0,False,0,0,0,1,4
POINT (-94.8121161204657 29.291678396389962),e17da543-d9bb-45c5-8536-553e9bcbfc43,0.0,0.0,False,0,0,0,1,4
POINT (-94.8201304757073 29.29154622243165),04fd7e4b-8e46-40b2-b234-69bec5926762,0.0,0.0,True,1,0,0,0,1
POINT (-94.8193174385599 29.291667333875306),acebf51d-66a7-4a36-8fea-f46aa1a580e9,0.0,0.0,False,0,0,0,1,4
POINT (-94.80236950828669 29.29182516696582),ed63b3c4-c421-4133-98ae-427d06a33c18,0.0,0.0,False,0,0,0,1,4
POINT (-94.80198106127861 29.291817984860536),dc02831c-adf8-4726-aeb1-702fe93aada2,0.0,0.0,False,0,0,0,1,4
POINT (-94.80198106127861 29.291817984860536),dc02831c-adf8-4726-aeb1-702fe93aada2,0.0,0.0,False,0,0,0,1,4
POINT (-94.81074905118592 29.291666229127785),a9a169e7-4b69-469f-aade-4d329d409d99,0.0,0.0,False,0,0,0,1,4
POINT (-94.79652625811569 29.29189981368972),a38f1208-7f56-4451-9f51-3b33ccbbfc78,0.0,0.0,False,0,0,0,1,4
POINT (-94.79652625811569 29.29189981368972),a38f1208-7f56-4451-9f51-3b33ccbbfc78,0.0,0.0,False,0,0,0,1,4
POINT (-94.82216076649996 29.29151126050006),4894cee8-3099-4999-8f6a-02c02f56ef52,0.0,0.0,True,1,0,0,0,1
POINT (-94.7923133796067 29.29189470170634),ef460963-fa20-4513-9920-7a67df14b43b,0.0,0.0,True,1,0,0,0,1
POINT (-94.82227311044686 29.291494151304157),d1220a8a-e0e3-4506-8c41-418ac8e17ae4,0.0,0.0,False,0,0,0,1,4
POINT (-94.80810253648472 29.291673106269357),77435cb8-8e77-417d-a6b1-8f5bfb823d9f,0.0,0.0,False,0,0,0,1,4
POINT (-94.81857734265408 29.291504325681654),9aeb73a2-f696-4b93-bb6d-8e393f98bb57,0.0,0.0,True,1,0,0,0,1
POINT (-94.81013398332328 29.29168712483329),d07d19a6-4016-459a-8c98-b5a2f3efdbf9,0.0,0.0,False,0,0,0,1,4
POINT (-94.7909792331624 29.291892096915397),7a3e06a1-3af8-40eb-9bf0-85a3f20ec12a,0.0,0.0,False,0,0,0,1,4
POINT (-94.79088598251337 29.29191619618072),fbd0db62-6134-48af-a482-6356cc6ed7e0,0.0,0.0,True,1,0,0,0,1
POINT (-94.81819773966394 29.291491700676836),ba7fabbf-0a37-4615-8728-d7ae373c831b,0.0,0.0,False,0,0,0,1,4
POINT (-94.8195882867235 29.291517544937808),87c7d860-33f0-4cc9-a34b-27fa9e6c507e,0.0,0.0,True,1,0,0,0,1
POINT (-94.8026253746066 29.29175777647118),1cb82e4a-2f71-4ce8-8385-9b013ea1f4a6,0.0,0.0,True,1,0,0,0,1
POINT (-94.8026253746066 29.29175777647118),1cb82e4a-2f71-4ce8-8385-9b013ea1f4a6,0.0,0.0,False,0,0,0,1,4
POINT (-94.80827196558991 29.291688792599523),d723b18f-6dad-44b9-b676-7b57d44afdd2,0.0,0.0,True,1,0,0,0,1
POINT (-94.81764301707433 29.2915491036992),8f2adea4-37bc-4697-92f0-e3b1194f3c21,0.0,0.0,False,0,0,0,1,4
POINT (-94.8197392970995 29.291470856215838),8c5aeb84-237b-4ba5-9bb0-0a71867bd307,0.0,0.0,False,0,0,0,1,4
POINT (-94.80037638675424 29.291726839886785),d64e41b8-a4d0-4340-bfd8-37a3ad599639,0.0,0.0,True,1,0,0,0,1
POINT (-94.78866590149995 29.29188940700006),75214433-f1c8-4496-b13f-252212ba0fe0,0.0,0.0,False,0,0,0,1,4
POINT (-94.79698434374458 29.291793248379456),fde97edc-2429-475a-907b-79780d7f7b76,0.0,0.0,False,0,0,0,1,4
POINT (-94.79638433882305 29.291782613407833),d0f3b2e2-b50e-4f00-8e95-1e6a1b1ad68c,0.0,0.0,True,1,0,0,0,1
POINT (-94.79638433882305 29.291782613407833),d0f3b2e2-b50e-4f00-8e95-1e6a1b1ad68c,0.0,0.0,True,1,0,0,0,1
POINT (-94.80274581218917 29.29171834087937),f73d909d-5978-40e9-b480-589f349c1da0,0.0,0.0,False,0,0,0,1,4
POINT (-94.82182738919867 29.29150104238267),37d5086e-5b2e-46fc-a805-9bde17b050e9,0.0,0.0,False,0,0,0,1,4
POINT (-94.81875926494645 29.291463811067874),32a988a3-62a5-4a6d-ac34-df7786dbfed1,0.0,0.0,True,1,0,0,0,1
POINT (-94.80731179996909 29.291621313804963),abd22a68-7da6-4ed8-85e9-c521c7d093b6,0.0,0.0,True,1,0,0,0,1
POINT (-94.82255505583736 29.291404149821595),b69013a7-bcb1-4ad0-bab0-8855b664196e,0.0,0.0,True,1,0,0,0,1
POINT (-94.79893690735504 29.2917525966314),3b767d6b-341e-4c74-a0fa-eeac2cacf9ab,0.0,0.0,True,1,0,0,0,1
POINT (-94.80749320149997 29.29157990850006),3dedf06d-be0d-4e28-b62f-847e5fb5093b,0.0,0.0,False,0,0,0,1,4
POINT (-94.80436238348548 29.291653125626198),700ae5ff-2da2-4688-aa0d-f68d7b44d801,0.0,0.0,False,0,0,0,1,4
POINT (-94.81424836400711 29.291497324291342),73b93c88-8138-4c8d-8edb-3c93365d7f32,0.0,0.0,False,0,0,0,1,4
POINT (-94.79348935249996 29.291782509500052),6ed1fe09-3833-4692-8a4e-193989353e41,0.0,0.0,False,0,0,0,1,4
POINT (-94.78954130177456 29.291792871428008),3dac88f1-0838-43b5-9538-dafca4377f6f,0.0,0.0,False,0,0,0,1,4
POINT (-94.79629693698993 29.291690314736563),35482b49-0957-46ef-988e-6ee99cedf695,0.0,0.0,True,1,0,0,0,1
POINT (-94.80443894515994 29.291586604685595),3e5c4929-69df-4737-951e-74d8b604bae5,0.0,0.0,False,0,0,0,1,4
POINT (-94.79727376293958 29.291722227723724),79d03d6f-3be9-4988-88b1-316b237030bd,0.0,0.0,False,0,0,0,1,4
POINT (-94.81796467340202 29.291447776361817),32258a1e-ae46-42d7-8b69-f4de3039d1ca,0.0,0.0,True,1,0,0,0,1
POINT (-94.79235751431469 29.29174848246649),953dd3ea-4f34-4aa8-95fb-c25c28aad96c,0.0,0.0,True,1,0,0,0,1
POINT (-94.8182972696861 29.291422816337576),cb6d6486-e617-48da-a537-f780715c4560,0.0,0.0,True,1,0,0,0,1
POINT (-94.80843631687051 29.291589164836523),dd563b89-7e5b-4969-8742-b56b7514efde,0.0,0.0,False,0,0,0,1,4
POINT (-94.80767536036095 29.291527618100652),62d1cb55-81b8-42b2-af63-0a07cee859cf,0.0,0.0,False,0,0,0,1,4
POINT (-94.82095959815395 29.291330017831136),cba5fde1-22f8-4a54-bca5-e13bb3a18b10,0.0,0.0,False,0,0,0,1,4
POINT (-94.81816149374417 29.291363382820546),a505addf-3f73-4f49-b229-7a41a5df6af4,0.0,0.0,True,1,0,0,0,1
POINT (-94.81816149374417 29.291363382820546),a505addf-3f73-4f49-b229-7a41a5df6af4,0.0,0.0,True,1,0,0,0,1
POINT (-94.8108088566369 29.29148742210387),ca98b039-4882-431e-a2bd-e66ae5be0c81,0.0,0.0,True,1,0,0,0,1
POINT (-94.8108088566369 29.29148742210387),ca98b039-4882-431e-a2bd-e66ae5be0c81,0.0,0.0,True,1,0,0,0,1
POINT (-94.80390657241495 29.291555657277314),0dd09a90-ce3b-4817-a204-e9b8bbda5467,0.0,0.0,False,0,0,0,1,4
POINT (-94.80294889032969 29.291595553974712),ce14c8ba-77b8-4b60-a5d7-a70e6d09d98c,0.0,0.0,True,1,0,0,0,1
POINT (-94.80300081618228 29.29169272699065),a5b3eb53-bef4-4852-8626-b75b0d940ded,0.0,0.0,False,0,0,0,1,4
POINT (-94.80030215843422 29.291576442289887),ae174b65-7aa4-4b25-bfa2-44cf0137a5db,0.0,0.0,False,0,0,0,1,4
POINT (-94.82222640449996 29.291305113500044),a2961fe7-f257-47ca-9941-d1e45beea748,0.0,0.0,False,0,0,0,1,4
POINT (-94.82315289070351 29.291256195412153),4f7939b7-f02d-467d-8201-6fff0351faf5,0.0,0.0,False,0,0,0,1,4
POINT (-94.81069293166858 29.29142814763122),2ef50479-d4ff-42e8-8dee-7824605c72ce,0.0,0.0,False,0,0,0,1,4
POINT (-94.8117608466963 29.291400407875194),ca762150-9577-4d8e-b561-5e22cbcd348d,0.0,0.0,False,0,0,0,1,4
POINT (-94.81092389199995 29.29147002400006),4d41b835-0964-4790-881d-4c771cdb4995,0.0,0.0,False,0,0,0,1,4
POINT (-94.80365925504232 29.291549421627046),ea6cc1c9-f9f5-43cc-bb25-8c91d6fbddf2,0.0,0.0,False,0,0,0,1,4
POINT (-94.79708502999996 29.291594366000055),23aa647c-4321-40c1-9034-d41fe4932f37,0.0,0.0,True,1,0,0,0,1
POINT (-94.81683290730965 29.291398192916855),cb7ba45e-8b1d-4c66-955f-81e18e748a63,0.0,0.0,False,0,0,0,1,4
POINT (-94.81480578020478 29.291395195531695),d68e9983-46dd-437e-a8ff-7f61a6b9d6ec,0.0,0.0,False,0,0,0,1,4
