OBJECTID,LON,LAT,TYPE,SpanLength,MaxFloodDepth,MaxFloodDuration,MaxPeakWavePeriod,MaxSigWaveHt,MaxWaterVel,MaxWaveDir,MaxWindVel,MaxWSE
4756,-95.0803855,29.11464115,2,206.520098,0.79267229,11.680116,11.903652,0.45972772,0.81221465,180.53423,33.44765,2.6465405
4759,-95.07946053,29.11527924,2,206.8755303,0.91699147,14.056251,11.910846,0.60796568,0.69528115,136.76534,32.776525,2.6547945
4760,-95.07853666,29.11592065,2,206.5365181,0.72416047,10.454329,11.954148,0.50680163,0.59080647,134.89939,32.231533,2.6679447
4762,-95.07761474,29.11656018,2,206.2081099,0.62839732,7.9676481,11.978408,0.44536474,0.53624155,134.59961,32.169072,2.6627478
4763,-95.07669378,29.11719642,2,206.4950502,0.87576637,12.9609,11.979896,0.53259324,0.58751202,126.33614,33.476078,2.6486151
4769,-95.07576931,29.11784117,2,205.0101104,1.2161674,21.179682,12.044434,0.74084427,0.58430715,132.64636,33.451235,2.6517519
4771,-95.07486171,29.11848438,2,182.9234032,1.5608103,30.377948,11.721999,0.85674587,0.54708809,133.19513,33.383914,2.6598838
4773,-95.0741346,29.11898623,2,167.7156641,1.3554379,24.543097,11.788834,0.79941827,0.44965867,135.3362,33.243018,2.662325
4775,-95.07336279,29.11951342,2,164.7966803,1.3554379,24.543097,11.788834,0.79941827,0.44965867,135.3362,33.243018,2.662325
4777,-95.07266189,29.12002013,2,163.8282681,0.73253893,8.6035862,11.955243,0.48659773,0.41176786,126.3728,33.324077,2.668509
4779,-95.07189869,29.12053258,2,150.1763796,1.10069,18.341383,11.86058,0.72143474,0.41191875,133.3254,33.115741,2.6708382
4782,-95.0711815,29.12104002,2,138.1937322,0.81507414,11.793091,8.0278911,0.40518493,0.47951264,134.75636,33.263935,2.6254046
4784,-95.07044333,29.12155189,2,165.3138552,0.80744652,11.014766,11.840488,0.45350229,0.52379146,49.396604,33.238013,2.6492002
4786,-95.06970409,29.12206291,2,139.1197796,0.82301653,10.681545,12.106011,0.55770895,0.49155285,127.49349,33.099357,2.6778806
4788,-95.0689488,29.12258679,2,165.2068931,1.4153718,24.981773,11.902384,0.85077917,0.53670019,133.02103,33.112364,2.6784556
4796,-95.06820416,29.12310144,2,167.5984441,0.96024616,29.596908,12.055364,0.58358553,0.52397288,100.30461,32.168292,2.6726281
4797,-95.06745102,29.12363328,2,162.5014702,1.0611002,86.836856,11.683298,0.585678,0.59612583,101.19282,31.77158,2.68605
4800,-95.0667519,29.12411153,2,152.9651663,1.1351833,69.939188,11.662928,0.70001441,0.50331859,132.92626,31.065017,2.7056652
4803,-95.06608389,29.12456677,2,145.0241766,0.87522661,10.886074,11.683368,0.48038357,0.54878814,117.89048,30.46426,2.7045009
4836,-95.0655088,29.12495159,2,126.6772033,0.81612959,9.4193386,11.696533,0.56356171,0.41085942,132.17522,29.782801,2.7210543
4839,-95.0649517,29.12533755,2,125.3379815,1.9643005,64.789847,11.622692,1.125227,0.50269596,134.07093,33.222358,2.7002374
4842,-95.06438854,29.12570603,2,149.379977,1.0258333,15.165025,11.840649,0.69618535,0.37968952,132.10148,31.354475,2.7328522
4844,-95.06361639,29.12620484,2,165.9271271,1.6963476,31.590394,11.702501,1.0215152,0.42854313,133.9745,32.891405,2.7130662
