OBJECTID,LON,LAT,TYPE,SpanLength,MaxFloodDepth,MaxFloodDuration,MaxPeakWavePeriod,MaxSigWaveHt,MaxWaterVel,MaxWaveDir,MaxWindVel,MaxWSE
5699,-94.86821137,29.25233772,2,100.8502152,2.4695719,11.338863,3.4933926,0.59675722,0.37743975,163.69997,48.576118,5.1208474
5700,-94.86863728,29.25216818,2,102.8059779,2.4695719,11.338863,3.4933926,1.1858818,0.37743975,163.69997,48.576118,5.1208474
5701,-94.86913133,29.25196902,2,108.3582374,2.4695719,11.338863,3.4933926,1.1858818,0.37743975,163.69997,48.576118,5.1208474
5837,-94.83729888,29.27713391,2,58.03772335,3.4818718,21.428614,3.532881,1.3766688,0.3196014,155.43018,48.675347,5.1445191
6047,-94.83922074,29.27633568,2,116.9752234,3.3367267,19.306399,3.4593511,1.3487983,0.35791419,140.13279,48.044597,5.1415083
6049,-94.84021766,29.27592439,2,69.65304523,3.1610455,17.987327,3.472367,1.2839445,0.32140515,137.93191,42.883604,5.1494984
6051,-94.84097433,29.27562106,2,117.0541826,3.928652,22.383387,3.4820295,1.3708351,0.3860053,166.3744,47.41034,5.1379812
6086,-94.84147282,29.27541877,2,105.4144926,3.6611949,56.575768,3.3856336,1.3708351,0.28864131,138.20892,43.229947,5.1446091
6087,-94.84191759,29.27522528,2,107.8034713,3.6611949,56.575768,3.3856336,1.3708351,0.28864131,138.20892,43.229947,5.1446091
6088,-94.84243749,29.275027,2,121.9951537,3.7025344,55.807829,3.4141816,1.3790912,0.24733308,137.57676,43.598473,5.1523213
6089,-94.84300933,29.27480824,2,94.38823629,3.7025344,55.807829,3.4141816,1.1535058,0.24733308,137.57676,43.598473,5.1523213
6090,-94.84328214,29.27469387,2,74.93778268,3.8458492,61.181005,3.3481216,1.3009852,0.31920084,139.5096,46.298742,5.1412399
6091,-94.84367989,29.27453295,2,62.92661423,3.8458492,61.181005,3.3481216,1.3009852,0.31920084,139.5096,46.298742,5.1412399
6092,-94.84384523,29.27446533,2,44.7076039,3.8458492,61.181005,3.3481216,1.3009852,0.31920084,139.5096,46.298742,5.1412399
6093,-94.84407995,29.27436894,2,51.94362935,3.1975766,18.062579,3.3901654,1.139842,0.31684615,141.37817,42.477154,5.1506456
6095,-94.84440618,29.27423442,2,44.4546781,3.1975766,18.062579,3.3901654,1.139842,0.31684615,141.37817,42.477154,5.1506456
6158,-94.84505418,29.27396102,2,69.79211582,2.7696753,13.841439,3.514979,1.2053526,0.24732113,131.6303,41.106463,5.1835746
6164,-94.84784047,29.27284075,2,81.2463466,1.52498,8.3999647,3.402878,1.5550279,0.20442725,133.80638,45.521784,5.1690462
6165,-94.8485926,29.27251801,2,58.33325742,-0.01,0,3.4472246,1.5550279,0.13949694,153.8446,48.701091,5.1747153
6168,-94.84839148,29.27203361,2,17.56196212,-0.01,0,3.4472246,1.5550279,0.13949694,153.8446,48.701091,5.1747153
6169,-94.84813495,29.27155931,2,15.44960517,-0.01,0,3.4314348,1.4237315,0.11073746,160.9258,48.707359,5.1655984
6170,-94.8481229,29.27141703,2,8.488773923,-0.01,0,3.4314348,1.4237315,0.11073746,160.9258,48.707359,5.1655984
6171,-94.84825759,29.27131033,2,41.71543057,-0.01,0,3.4314348,1.4237315,0.11073746,160.9258,48.707359,5.1655984
6172,-94.84886922,29.27105137,2,68.50310725,1.6271905,10.252974,3.4087204,1.2839621,0.19891588,168.89198,46.47139,5.1549729
6173,-94.84948346,29.27077272,2,49.14503147,3.5795172,21.414469,3.4605071,1.3277699,0.30597052,167.6064,43.684038,5.1577135
6174,-94.84922051,29.27035008,2,25.54748453,3.5795172,21.414469,3.4605071,1.3277699,0.30597052,167.6064,43.684038,5.1577135
