"guid","LS_0","LS_1","LS_2","DS_0","DS_1","DS_2","DS_3","haz_expose"
"0dee0aef-5521-4c5a-b892-6d43214f66e6","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"a92be06d-874b-44bd-aa11-d3d47d08b209","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"571efb69-3a21-4591-81fb-46fdecc85be6","0.000150981","0.0","0.0","0.999849019","0","0","0.000150981","yes"
"61191955-141c-439f-8c89-b5d80e69cff1","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"93132ca1-a2dd-432d-95af-327d5f9d5e1f","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"4dde59bd-589e-4bfe-a6e4-56e70d3e8d8d","0.000150981","0.0","0.0","0.999849019","0","0","0.000150981","yes"
"518871e7-b8cc-4101-99e1-5bc88ba15fb1","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"b5063109-1f59-4e55-abb2-d310681e6b91","0.6334131588","0.0","0.0","0.3665868412","0","0","0.6334131588","yes"
"053521ee-8790-4800-8119-28ce7157902d","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"0d05f92c-ab60-45a4-8668-42ffa70c98db","0.0001300663","0.0","0.0","0.9998699337","0","0","0.0001300663","yes"
"ef1e34a6-4e54-4133-8333-ae4dd1971384","0.0001300663","0.0","0.0","0.9998699337","0","0","0.0001300663","yes"
"621dab04-a13f-4fa6-bbeb-4363387dba51","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"05b17509-6a3d-44b9-860c-76a3274aa24c","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"0cd0db72-7b8e-4f82-9a7f-e553b33dc589","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"19429061-c2eb-4d2a-a8bf-572645d9ac48","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"4dcdfd8f-364c-49af-be00-d3054c253b5c","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"9badab65-7f13-459a-8d25-c3993e96690b","0.0001207292","0.0","0.0","0.9998792708","0","0","0.0001207292","yes"
"7cdfebc6-8807-42de-b018-e59086d99473","0.4993239097","0.0","0.0","0.5006760903","0","0","0.4993239097","yes"
"32ff9324-0ecc-4acb-9138-3450ff6bd291","0.0001300663","0.0","0.0","0.9998699337","0","0","0.0001300663","yes"
"b8b61563-c742-4a9d-90bb-79a18fff6751","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"840e0017-8f8c-4d36-b0ab-73af9ab248cc","0.0002938373","0.0","0.0","0.9997061627","0","0","0.0002938373","yes"
"193e722e-b35a-4baa-84b9-993d7b187d72","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"4d2a2325-2173-44a5-8806-5176459d1586","0.0001687294","0.0","0.0","0.9998312706","0","0","0.0001687294","yes"
"cd9fcfa1-0b5f-417d-b63a-3dea23bf025f","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"784d918e-3f7c-4e8a-817b-26117e0e1ae1","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"cb64f935-3ae9-4fcf-b50a-80e35cf69a5b","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"e2185d38-400c-4ebf-90e3-79da0d5f124f","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"4bd1f5ad-e646-456a-bcde-1a6644a45477","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"89a4544d-2ba3-4316-9ec1-3683aff0cec1","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"9c44ac81-e1cc-4d23-96c6-dce504c95624","0.2025112912","0.0","0.0","0.7974887088","0","0","0.2025112912","yes"
"4440dcac-ec59-48b8-a349-44e9c487fb30","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"3d741305-f1e5-47b4-965d-5388c5427852","0.0002325937","0.0","0.0","0.9997674063","0","0","0.0002325937","yes"
"7da49776-0ad0-47e5-8ed6-729059df7f01","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"196a8e8a-5abf-4770-9e5a-8e463065c3ca","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"369b52e4-573b-47fe-9b3c-692a290fc87f","0.9686204751","0.0","0.0","0.0313795249","0","0","0.9686204751","yes"
"950f57fc-7556-41d6-aedd-c05ad7335f0f","0.0002215297","0.0","0.0","0.9997784703","0","0","0.0002215297","yes"
"2e1e7634-ff1d-4759-972b-187e165d8087","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"e9be878b-133a-43ea-a1fd-88b3b7f2c225","0.8843565907","0.0","0.0","0.1156434093","0","0","0.8843565907","yes"
"db820a60-7c72-4f37-8216-e0cc95d4ad92","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"a6e2c668-8f59-4d8d-bd3e-643aeccfb45c","0.0001741906","0.0","0.0","0.9998258094","0","0","0.0001741906","yes"
"39de973b-47d6-4939-a065-0c77fb271da1","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"2ee10216-bec3-414f-872c-918b72cf8fc5","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"e37a1056-7972-4ca2-b9eb-a0b51363f7ea","0.0001819982","0.0","0.0","0.9998180018","0","0","0.0001819982","yes"
"1dc9e7db-64f1-46bf-8332-15c9e96f666e","0.0001819982","0.0","0.0","0.9998180018","0","0","0.0001819982","yes"
"f41114be-8dd0-4fa3-abc7-018d1c2b3a69","0.0001819982","0.0","0.0","0.9998180018","0","0","0.0001819982","yes"
"e49aeccf-f40e-4af0-bc27-f87cee1c424e","0.0001819982","0.0","0.0","0.9998180018","0","0","0.0001819982","yes"
"42201579-dd09-4c18-8218-79b2f0fe4d52","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"2329aea0-df63-4a25-91c8-92e385080cca","0.0002315126","0.0","0.0","0.9997684874","0","0","0.0002315126","yes"
"0d718a49-517f-4bb9-9790-bd79cce8514f","0.0002315126","0.0","0.0","0.9997684874","0","0","0.0002315126","yes"
"cfb7fc2e-6fe8-49ff-bf45-53a46eec8e16","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"e2f0932c-248b-4fb4-a6b6-f3eace664172","0.0001921513","0.0","0.0","0.9998078487","0","0","0.0001921513","yes"
"f3160b09-9015-4ef2-a44a-a8a03e817315","0.0001921513","0.0","0.0","0.9998078487","0","0","0.0001921513","yes"
"f807af77-b22f-4d7d-bf38-b29a145d2a52","0.0002398199","0.0","0.0","0.9997601801","0","0","0.0002398199","yes"
"5c216845-424e-44b7-a0bb-d21f70f074b5","0.0002398199","0.0","0.0","0.9997601801","0","0","0.0002398199","yes"
"b65ce70e-8b4f-450b-9ca2-6bbeb2f6c10e","0.0002525953","0.0","0.0","0.9997474047","0","0","0.0002525953","yes"
"b05bfebd-6e80-4efc-bcf6-d38e380dd7a2","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"2e33c96c-5442-4887-b781-11a4534b1f1c","0.0002525953","0.0","0.0","0.9997474047","0","0","0.0002525953","yes"
"2d4f8ee9-25ff-4683-9971-a85232e4183e","0.0002525953","0.0","0.0","0.9997474047","0","0","0.0002525953","yes"
"b201e81a-3083-4bab-b052-519953dccf36","0.9882137561","0.0","0.0","0.0117862439","0","0","0.9882137561","yes"
"8d6da55c-6bae-46bc-81fc-79531659a943","0.0003904973","0.0","0.0","0.9996095027","0","0","0.0003904973","yes"
"e2dae845-7f4b-4703-bf5f-489f2a9cead3","0.5308600181","0.0","0.0","0.4691399819","0","0","0.5308600181","yes"
"52ec2e12-6f06-44a3-bb5a-fe4866096497","0.0003904973","0.0","0.0","0.9996095027","0","0","0.0003904973","yes"
"f7236aad-287e-4a6d-8a0c-3cc4b20e692c","0.0003947705","0.0","0.0","0.9996052295","0","0","0.0003947705","yes"
"e6104e7b-5d21-4b87-83f7-9790365f4f0c","0.0003947705","0.0","0.0","0.9996052295","0","0","0.0003947705","yes"
"b3850a77-ee36-428a-a19a-7e960a049c48","0.0003947705","0.0","0.0","0.9996052295","0","0","0.0003947705","yes"
"4c95d0a9-32d2-4f6f-9553-b24764f675f4","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"a091439b-eed3-412f-9e0f-91ec6cd4df5e","0.0003273878","0.0","0.0","0.9996726122","0","0","0.0003273878","yes"
"d3847c16-cbed-49f9-b469-9422ddd4f59c","0.3450681624","0.0","0.0","0.6549318376","0","0","0.3450681624","yes"
"c0f70d2c-0a88-4929-8115-0a05751a109c","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"f7bbe9be-f75d-423a-a4e5-abc013f10e65","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"afb488eb-5a19-4a92-a0a4-1aa4164a5b32","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"986ae4f1-8a1e-4fcd-ace0-e1116cb37a24","0.93050909","0.0","0.0","0.06949091","0","0","0.93050909","yes"
"9819c879-2c6f-49d8-9ab6-1655d2c19bdc","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"8c5607af-8f39-429c-b44f-e0e622ed1879","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"39f95bc8-499d-4e2f-b60f-499b33578ccf","0.0003109863","0.0","0.0","0.9996890137","0","0","0.0003109863","yes"
"2f10a903-9c2a-4584-a40d-ef46594ab79c","0.0003109863","0.0","0.0","0.9996890137","0","0","0.0003109863","yes"
"e74b5b1e-6d67-4465-bc5a-280925fde577","0.0003109863","0.0","0.0","0.9996890137","0","0","0.0003109863","yes"
"3967a3c0-df63-400c-836f-fd9e86cc5cf5","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"51af36e2-d799-4ff4-9017-f42fdca657b1","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"f9feea25-4214-4161-ab2a-3ad2891b453d","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"257226ca-7bcd-4a54-bbe3-08c53f567558","0.0002002567","0.0","0.0","0.9997997433","0","0","0.0002002567","yes"
"517e1d73-46d6-4a1d-a764-0566c42d3567","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"48bd2ad8-ff04-457a-9a10-3701025e5c03","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"c5ae4955-8c75-402a-98b7-2d1fc591fa99","0.0002734807","0.0","0.0","0.9997265193","0","0","0.0002734807","yes"
"ff53d3c3-7004-4691-8ee5-a0484dfbc957","0.0002734807","0.0","0.0","0.9997265193","0","0","0.0002734807","yes"
"8d8940a2-6b8b-475d-8105-9eb556648431","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"f38d809b-d2c2-48b6-a11f-dadd8bc97888","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"f8771f9b-7cca-4e0e-9237-52a6030a1ba6","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"ecd0db25-ab86-4732-99b2-c95679911656","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"1b6550a5-b5bc-4a33-8481-a65f73b007a8","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"3ad8d27a-52ee-4fa0-aebe-47977eeb226d","0.6219606878","0.0","0.0","0.3780393122","0","0","0.6219606878","yes"
"b7b7a851-4c2c-45e0-89b7-eab558e12998","0.6219606878","0.0","0.0","0.3780393122","0","0","0.6219606878","yes"
"4fed051d-1568-4830-a65a-e86364d36eb7","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"3cf44f5c-5902-4290-a09c-732eba720f25","0.0002427821","0.0","0.0","0.9997572179","0","0","0.0002427821","yes"
"975596df-1a4b-4d7c-9ee1-168dbee520f5","0.0002427821","0.0","0.0","0.9997572179","0","0","0.0002427821","yes"
"0eb24b45-2e62-48f9-bf7e-871ab7cfca3b","0.0001664701","0.0","0.0","0.9998335299","0","0","0.0001664701","yes"
"716521ce-04e4-481d-82ea-3f61aeda37e4","0.0001664701","0.0","0.0","0.9998335299","0","0","0.0001664701","yes"
"facd8f66-b907-45b5-b2bb-55ee0eba0b02","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"a4742c50-cce1-4b00-aa7a-7a7053b6ffc8","0.0001714127","0.0","0.0","0.9998285873","0","0","0.0001714127","yes"
"654c8981-9559-4e87-9e53-d76f4965dd98","0.9804943534","0.0","0.0","0.0195056466","0","0","0.9804943534","yes"
"e236d1bf-dd4a-4762-915d-6ee906598d30","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"5faeb246-64de-429c-a865-b461d43110d2","0.0003719079","0.0","0.0","0.9996280921","0","0","0.0003719079","yes"
"aad67baa-8a01-43db-954b-60cb2af83cda","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"57f27c5b-f695-4a2e-8024-4bb7054603bf","0.0003719079","0.0","0.0","0.9996280921","0","0","0.0003719079","yes"
"4345cf5a-812b-40c6-a632-4ba903faa2f3","0.0001927769","0.0","0.0","0.9998072231","0","0","0.0001927769","yes"
"ac7ef183-d2bd-4a8a-a8c2-7f56b4771598","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"1e232df6-d9c2-447d-97f5-0f52975845c5","0.9496083239","0.0","0.0","0.0503916761","0","0","0.9496083239","yes"
"fdbfa30f-0419-4b54-9757-8dc47351df26","0.9496083239","0.0","0.0","0.0503916761","0","0","0.9496083239","yes"
"9f3193af-e1fb-4032-ae1c-17fedcbbf6cc","0.0003719079","0.0","0.0","0.9996280921","0","0","0.0003719079","yes"
"179d1922-aa1e-411b-b3d3-bfb1a95035af","0.0003719079","0.0","0.0","0.9996280921","0","0","0.0003719079","yes"
"311959ae-422a-41ad-90ae-ab004acbde49","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"61874802-a438-454d-8db2-9188e2808e60","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"d6dd0f8a-1a60-49dd-bbc5-594511c74418","0.0003258919","0.0","0.0","0.9996741081","0","0","0.0003258919","yes"
"4a9febec-7743-4b1a-87cb-a5ca36200868","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"9f72ed92-0f07-45a7-a30c-db7f6120f064","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"bdab9a71-7be0-4dff-94d6-85e032c05321","0.0001737767","0.0","0.0","0.9998262233","0","0","0.0001737767","yes"
"37019fcf-7812-4272-9396-71487463cb60","0.0001737767","0.0","0.0","0.9998262233","0","0","0.0001737767","yes"
"354a7494-b836-4087-9852-91b220d906d6","0.0001737767","0.0","0.0","0.9998262233","0","0","0.0001737767","yes"
"9fcd5f9c-8e44-435c-bae6-00d185223fcf","0.0003614964","0.0","0.0","0.9996385036","0","0","0.0003614964","yes"
"51b91282-9c7f-4aa9-baf6-b6ecf4ccabd6","0.0003614964","0.0","0.0","0.9996385036","0","0","0.0003614964","yes"
"4d083eac-840c-444a-b23f-30ddba0087b2","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"877f565d-8c50-481f-99bd-f189bf072927","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"41cad308-e050-40cc-8aa3-9a2ff08752f8","0.9455195501","0.0","0.0","0.0544804499","0","0","0.9455195501","yes"
"0d0aefbd-f972-4bf3-a88c-fe5dba970f5d","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"566673b9-2169-4daa-b511-620cf0be76de","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"b1d4b0cf-8088-4acc-9663-6b4ab34e5340","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"8ff86808-c58d-4a97-b032-a987211f0e8b","0.0003303469","0.0","0.0","0.9996696531","0","0","0.0003303469","yes"
"9af5609f-63eb-451e-8700-3be157fcabae","0.0003303469","0.0","0.0","0.9996696531","0","0","0.0003303469","yes"
"66817e6d-ef6f-40df-82e3-451509014c8f","0.0003303469","0.0","0.0","0.9996696531","0","0","0.0003303469","yes"
"0cbb9084-860a-4824-849f-7280fce2177f","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"f57bad6b-7977-4aea-bdf8-1d129a31a8dd","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"0e16ce8c-0ba1-464d-85fe-922e60d4628a","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"58a7fb2b-05d3-4998-b0ac-b7de86e549c8","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"d6091a78-67ed-44a3-8ce9-a7e932733395","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"246f2b8a-1075-4236-a635-0695c1b8aa00","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"e69c92b9-f526-4562-9f3a-3158ca3b7427","0.0001835686","0.0","0.0","0.9998164314","0","0","0.0001835686","yes"
"1d747989-a3dd-4bc1-9a98-f50adfed4346","0.0002587239","0.0","0.0","0.9997412761","0","0","0.0002587239","yes"
"3a766961-fccf-472a-8e8a-a43ec159ec6d","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"74d29383-fd72-4b4f-aacd-f75c6c75d9d9","0.0001835686","0.0","0.0","0.9998164314","0","0","0.0001835686","yes"
"b3102c88-ac8c-4427-be1d-d3af81ccaa1b","0.0001835686","0.0","0.0","0.9998164314","0","0","0.0001835686","yes"
"9bd38c17-0d56-4181-b1f6-c2cc2e13dbe9","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"d56bb315-a291-4bac-97fc-dddf7f7630c7","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"7bf71445-a282-47ed-b550-4e89e9287e96","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"9a1ee8d9-581d-4670-b3ec-4f72c8ee27ee","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"ace98307-3fd1-4a05-be90-d56ea8b6b83a","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"11b53294-e57e-414d-8b5b-2a2491273583","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"c4669c22-73a0-44e4-b031-5d4d80c4c6ec","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"d13ff55d-c8f7-4228-9cc7-70d0789ade31","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"dae1fa98-fc9a-4394-87d8-353f779d9c77","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"a1e3c5be-3400-40fd-9e1b-fbc8e61050f8","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"d0649eb0-4443-4763-8c45-7a1be1d0ed18","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"4c9a23d4-f89b-447e-b73f-4e8fdae6a7c1","0.0002612555","0.0","0.0","0.9997387445","0","0","0.0002612555","yes"
"039a32a9-e911-4d44-ab55-d8cb3a61ee8a","0.0002612555","0.0","0.0","0.9997387445","0","0","0.0002612555","yes"
"52d3051e-9c7c-4419-a454-36c88a96b83a","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"f312a0db-8ee8-4d5c-bdf0-323761b20f08","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"00dd5216-813a-4441-b671-afb7f33f2538","1.04419e-05","0.0","0.0","0.9999895581","0","0","0.0000104419","yes"
"070eac74-c1a8-40c9-afd7-b0ec93c8bdcc","1.04419e-05","0.0","0.0","0.9999895581","0","0","0.0000104419","yes"
"13eaf914-97f3-41f4-9902-e8993f973b9b","1.1914e-06","0.0","0.0","0.9999988086","0","0","0.0000011914","yes"
"5584af95-8a2b-468f-90f5-b7ea8d9613bd","1.04419e-05","0.0","0.0","0.9999895581","0","0","0.0000104419","yes"
"b75151fa-80c9-4e42-845f-90389dbf9387","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"6e3daf55-9750-4efd-9d69-f1f6696be96d","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"daab774a-4b74-44a9-aac8-2a2114d75109","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"8e65c38f-e997-483c-b2fd-4b2af05f5d4a","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"aa33fec7-c1bf-4999-9c33-a8df2b03e543","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"f181dd1a-345b-49d1-9c30-2926c6170ab0","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"a108affa-d8dd-456c-b053-b9f3100633b8","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"a94be7b3-d593-4463-94a0-ae388f142328","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"645ac0e6-c6ff-460f-b226-adf3ae35dc3e","3.05331e-05","0.0","0.0","0.9999694669","0","0","0.0000305331","yes"
"85a52150-81fe-4945-9d0e-f0fefe7eb804","3.05331e-05","0.0","0.0","0.9999694669","0","0","0.0000305331","yes"
"81fb2ba6-27ce-42af-8548-f06b68d8ee79","0.0001737767","0.0","0.0","0.9998262233","0","0","0.0001737767","yes"
"0503dd5c-3f44-4091-977e-09bec2576f58","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"1c64445b-1e60-43c4-86ea-c85d305c6ea2","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"91fe1efd-dbf3-482a-9601-87b7cb187e88","3.05331e-05","0.0","0.0","0.9999694669","0","0","0.0000305331","yes"
"c6e2ae30-6115-4cac-a450-76ee857c044d","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"c90dc9d2-ab7d-4d96-91b1-4e33388bbbd0","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"ed4c9e3a-4528-476f-8942-68fb7d20fe5c","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"d3aa96fb-ede5-425e-84c8-e0cc8e8c994e","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"36b9d601-d6c8-408b-bbe1-100c37d12ac7","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"8d041f3c-d69d-487f-be1d-ad9934dc9847","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"f489e1a6-a53e-4802-9223-3c4a3543e311","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"4223eda9-1b43-419f-a668-17996e5499c3","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"0127f440-bf36-434d-9a37-d5ed8bb47653","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"9602381d-d8d0-4d19-980f-fc89de475fcc","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"82de6cc5-e44f-46d5-93fa-341339900aef","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"e1d0c228-ba8c-46a4-ad95-f6c19f270d11","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"bd70b61f-ce89-477d-be4f-1bb9495e2c46","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"429cdc12-79e5-458e-8ebd-1be1e810a6c9","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"c33a7d9e-d8e0-411d-b7a4-42bd30784e70","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"deb4f131-f7ed-4647-a9bb-da6db9e4d1dd","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"d0368876-f77c-4181-8fcd-60bcbccaa24b","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"bb72218b-3a6f-4997-9fdf-53241e7d993b","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"d2860c1b-6429-4337-a3b5-32e6945e25e7","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"819a5ff6-2998-4f3c-8942-6f9d12408794","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"62849d70-7f44-4fb9-bcf6-0fe71e1f1850","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"ef990eac-5096-4bb9-9344-3168c9a77232","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"89c082cd-39cc-4074-9c81-0bc0d842f014","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"9461e1c3-49e6-40bc-801c-16040a6366a2","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"d65c4dff-07a1-4753-8258-1c8a76fb90bb","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"671aabe7-4b7b-4937-b1ca-8572342e1e2d","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"0548fb12-20bb-4f66-b9fd-a7a92ebb24e2","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"46eb7d92-5bb4-4977-bfa0-fcccc2f3f0c5","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"9c5f7955-b3c5-472d-8b3f-58ffe2f1c0ae","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"b0efb3fb-5f7e-4822-a864-947ae7ac0143","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"a2ab02a6-1258-4445-a09a-43baee021128","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"13c9e8bc-732c-45e2-91d0-9e4f42ca9a66","4.69543e-05","0.0","0.0","0.9999530457","0","0","0.0000469543","yes"
"8dfaaf9f-2fc4-4f97-81ee-162fd4f0ddfe","3.0977e-06","0.0","0.0","0.9999969023","0","0","0.0000030977","yes"
"6e29f767-0036-41d8-883d-76ea6b3923e5","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"4e68fec6-382f-497e-89fe-66b6ab075b1f","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"db2b9e7c-1e9c-4cb2-9311-eb148cd718fc","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"4235c2bf-19ba-4c88-ac1f-b3f79dcb1c97","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"2603ae29-a99d-4403-b16a-52acf416c32c","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"b94f15e3-2f83-45b7-9e30-2809d2553f73","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"17bb63b6-9e00-4162-a534-e0f6a69a6125","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"2b89c78b-8abc-4075-9bb7-100fb4dcb89a","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"d44a5a15-a84e-4737-9f98-99de91b1b1ce","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"b08fc0ac-d1ac-40c3-bc9e-02c9f3c2d41d","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"615c6ddc-ac0f-4ff2-94a7-d36ea239176e","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"6270f610-8ff2-49fb-b3d4-171f89cd322f","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"2a8e06b7-cf69-499e-bdb4-89bb70ea2161","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"55939e86-64d7-474d-b84a-4f313ba66f9a","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"6bf676eb-7cb0-4ec5-830d-5a66f5a319a3","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"220f6408-66a4-4eec-aee4-2b025411886f","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"b8522971-e0a4-4c58-9537-140a78986c72","0.0","0.0","0.0","1.0","0","0","0.0","partial"
"f7b0fd9e-d5e1-40e9-bdfa-211c1b429710","3.0977e-06","0.0","0.0","0.9999969023","0","0","0.0000030977","yes"
"f1ce97f6-00d7-4d61-bc6d-d64fd705ed0d","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"97c7ff8d-9986-478d-8176-e9f5786bf367","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"2efee81f-ba31-47ff-af67-b0af1cae7952","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"37159a29-6f47-4195-b83b-41e112a0732e","3.95802e-05","0.0","0.0","0.9999604198","0","0","0.0000395802","yes"
"20f3d60d-9aba-4958-85b8-c9e9e7f75703","3.95802e-05","0.0","0.0","0.9999604198","0","0","0.0000395802","yes"
"c932439e-7c67-450d-ba8a-60a137903a24","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"c97c92fe-e99e-4fe0-b6d4-72437f18a68b","3.62825e-05","0.0","0.0","0.9999637175","0","0","0.0000362825","yes"
"ef53ee78-49cd-4ed8-be97-96fdf123e32c","0.0590470941","0.0","0.0","0.9409529059","0","0","0.0590470941","yes"
"439d19cd-733c-4b42-9d76-8cee80e2a8ca","0.0","0.0","0.0","1.0","0","0","0.0","yes"
