,guid,geometry_x,OBJECTID,LON,LAT,CLASS,HEIGHT,TYPE,SpanLength,geometry_y,distance
7322,066090dc-3d30-4c1e-9a6f-04c445caa601,POINT (-94.81149 29.29183),15525,-94.81146752,29.29140111,4,40,1,3.618962066,POINT (-94.81146752 29.29140111),4.716938586
7323,7ed7f668-b29b-4888-86df-2af84527a2b3,POINT (-94.79915 29.30045),10115,-94.79914505,29.30111172,4,40,1,4.81813497,POINT (-94.79914505 29.30111172),6.180474953
7324,1bc6b1bd-00a0-433d-8baa-bc04902dfc5a,POINT (-94.79912 29.30059),10115,-94.79914505,29.30111172,4,40,1,4.81813497,POINT (-94.79914505 29.30111172),5.595985569
7325,c8c681a3-a50d-4566-9251-16dd2668c9e2,POINT (-94.75223 29.31826),9874,-94.75234927,29.31865983,4,40,1,50.90105952,POINT (-94.75234927 29.31865983),13.76421047
7326,fc1e5387-48a0-449b-8798-e64a2a97e380,POINT (-94.79259 29.30425),16033,-94.7925281,29.30429933,3,40,1,48.1279533,POINT (-94.7925281 29.30429933),6.898205877
7327,b21d9364-92c7-4900-a867-c46fff319053,POINT (-94.8042 29.27888),12017,-94.80414606,29.28060761,4,40,1,20.85025944,POINT (-94.80414606 29.28060761),17.17022486
7328,5d787145-e520-41da-b46f-f25ca1163198,POINT (-94.80799 29.27804),15131,-94.80803114,29.27827033,4,40,1,9.542914587,POINT (-94.80803114 29.27827033),5.053202109
7329,3770e1fb-c276-4ae2-8126-fc7507fced82,POINT (-94.80785 29.27808),13195,-94.80779539,29.27923438,4,40,1,18.48401555,POINT (-94.80779539 29.27923438),12.35385718
7330,a10cb051-bcf8-43bc-aee1-e37f07edeca9,POINT (-94.80771 29.27812),11951,-94.80764255,29.27782148,4,40,1,48.37194771,POINT (-94.80764255 29.27782148),7.999446077
7331,5c1f57a3-4435-447f-8e99-d80a409646cb,POINT (-94.80756 29.27831),12012,-94.807642,29.27876032,4,40,1,17.79433022,POINT (-94.807642 29.27876032),10.0374032
7332,dbc81cc4-74b2-43ee-a648-40063d2469e4,POINT (-94.8074 29.27867),2764,-94.80741957,29.27907109,4,40,1,9.078051316,POINT (-94.80741957 29.27907109),4.325022761
7333,07ceb73a-9c2e-4479-b248-bd6dcb463ba9,POINT (-94.80755 29.27863),13194,-94.80760362,29.27929102,4,40,1,17.57816674,POINT (-94.80760362 29.27929102),8.573010619
7334,3388779a-605d-4dc2-a7f6-1f0005742a56,POINT (-94.80769 29.27859),12012,-94.807642,29.27876032,4,40,1,17.79433022,POINT (-94.807642 29.27876032),5.568376797
7335,7bcbaf3b-6c5b-4fa6-a125-847eca73a2b4,POINT (-94.80778 29.2785),13195,-94.80779539,29.27923438,4,40,1,18.48401555,POINT (-94.80779539 29.27923438),7.054836822
7336,d06d1420-184a-4a55-9f4a-c2f61bde28b6,POINT (-94.80803 29.27842),15131,-94.80803114,29.27827033,4,40,1,9.542914587,POINT (-94.80803114 29.27827033),1.400684464
7337,1988cff2-3faa-4e4f-acc0-38991e094f11,POINT (-94.80814 29.2784),15130,-94.80820199,29.27822465,4,40,1,25.32429806,POINT (-94.80820199 29.27822465),7.08407359
7338,1058a849-492a-470c-95b3-fcad60f91c91,POINT (-94.80914 29.27769),15127,-94.80916009,29.27797405,3,40,1,18.00887305,POINT (-94.80916009 29.27797405),3.464412918
7339,d4b6922e-5240-4f7a-aa49-b9623d71d1b5,POINT (-94.8083 29.2789),13198,-94.80832356,29.2791394,4,40,1,22.48454893,POINT (-94.80832356 29.2791394),3.441229534
7340,a8c27575-3d1d-4522-a34e-adaa272209b5,POINT (-94.80817 29.27894),15130,-94.80820199,29.27822465,4,40,1,25.32429806,POINT (-94.80820199 29.27822465),7.556884806
7341,a0609998-2013-4ea0-a74f-c421b9a637ea,POINT (-94.80804 29.27897),13197,-94.80806659,29.27921238,4,40,1,21.72783727,POINT (-94.80806659 29.27921238),3.72089392
7342,19ba4d73-a963-4916-960c-08fec0d195fb,POINT (-94.80789 29.27906),13196,-94.80793456,29.27923875,4,40,1,15.14578446,POINT (-94.80793456 29.27923875),5.227408555
7343,c82723cb-b3b6-4434-9ac8-8ce208959d84,POINT (-94.80779 29.27904),13195,-94.80779539,29.27923438,4,40,1,18.48401555,POINT (-94.80779539 29.27923438),1.908118389
7344,e9221102-b2be-4aa1-981a-d3c2a2d40f0f,POINT (-94.80766 29.27907),12012,-94.807642,29.27876032,4,40,1,17.79433022,POINT (-94.807642 29.27876032),3.512139434
7345,9d1263fb-075c-45e8-a46a-89b144c80a69,POINT (-94.80753 29.27911),2765,-94.80748068,29.27931023,4,40,1,17.21946047,POINT (-94.80748068 29.27931023),5.792885076
7346,9c3568f7-1b6b-42ed-8a4f-a10687800aaf,POINT (-94.80766 29.27947),2767,-94.80769451,29.27991782,4,40,1,4.488902146,POINT (-94.80769451 29.27991782),5.669438399
7347,98b3b0f6-ec76-4b42-99ea-117276a337a2,POINT (-94.80782 29.27932),13195,-94.80779539,29.27923438,4,40,1,18.48401555,POINT (-94.80779539 29.27923438),2.850472452
7348,e0538406-e1bb-4983-beca-7b93a6ee819b,POINT (-94.80791 29.27941),13196,-94.80793456,29.27923875,4,40,1,15.14578446,POINT (-94.80793456 29.27923875),3.16312814
7349,e8e20fa4-b481-447e-840b-551a8c862620,POINT (-94.80804 29.27937),13197,-94.80806659,29.27921238,4,40,1,21.72783727,POINT (-94.80806659 29.27921238),3.301513165
7350,4051b43b-5d74-48be-946c-2552dafb15b1,POINT (-94.80817 29.27934),15130,-94.80820199,29.27822465,4,40,1,25.32429806,POINT (-94.80820199 29.27822465),10.98723477
7351,3c7386ac-ed94-4dc3-99de-c0387e43576b,POINT (-94.8083 29.2793),13198,-94.80832356,29.2791394,4,40,1,22.48454893,POINT (-94.80832356 29.2791394),3.017248775
7352,71955dfc-12ff-4266-89a4-02eea77f7641,POINT (-94.80843 29.27927),2795,-94.80846899,29.27905787,4,40,1,20.08382264,POINT (-94.80846899 29.27905787),4.765076762
7353,ac897489-2655-49b9-9e8d-9240c3a6e914,POINT (-94.80944 29.27858),13204,-94.80944802,29.27877748,3,40,1,0.258706757,POINT (-94.80944802 29.27877748),2.045681963
7354,eccb7987-6aa4-42c4-a45a-3ba46e701084,POINT (-94.80931 29.27862),2819,-94.8093306,29.27793041,3,40,1,21.64875196,POINT (-94.8093306 29.27793041),6.824647534
7355,b3c99c7b-4506-452f-9064-f8cb10d03bf2,POINT (-94.80918 29.27865),13201,-94.80920701,29.27884419,3,40,1,0.152668871,POINT (-94.80920701 29.27884419),3.506773413
7356,80ffbd30-8aeb-4f19-bcba-0fc799eaf057,POINT (-94.80907 29.27867),13200,-94.80904466,29.27888175,4,40,1,18.09804563,POINT (-94.80904466 29.27888175),3.440317925
7357,e164a090-2bca-477d-b746-30ec25802b7b,POINT (-94.80893 29.27872),15126,-94.80885767,29.27805189,3,40,1,16.69262887,POINT (-94.80885767 29.27805189),10.17216389
7358,93ce8ed1-4628-4840-bb7d-e9a91808cca2,POINT (-94.8088 29.27875),2792,-94.80880462,29.27950826,4,40,1,4.7161462,POINT (-94.80880462 29.27950826),7.086821239
7359,8a31463a-554e-4efa-9697-5ae08b26c7c5,POINT (-94.80867 29.27879),2791,-94.80863248,29.2790354,4,40,1,5.529519157,POINT (-94.80863248 29.2790354),4.757967922
7360,ffbf0616-7613-40a7-b1e4-9cd5398e7fee,POINT (-94.80879 29.27915),2792,-94.80880462,29.27950826,4,40,1,4.7161462,POINT (-94.80880462 29.27950826),3.714209891
7361,abafce95-0a22-4151-abc5-bef140434183,POINT (-94.80892 29.27912),2794,-94.80893631,29.27987392,4,40,1,20.89425028,POINT (-94.80893631 29.27987392),7.258137013
7362,024641b8-e77d-4e84-a888-7b9ad38da885,POINT (-94.80905 29.27908),13200,-94.80904466,29.27888175,4,40,1,18.09804563,POINT (-94.80904466 29.27888175),1.941142666
7363,51d2836e-0eb1-42f0-8b66-6a2c026dd5b6,POINT (-94.80918 29.27905),13202,-94.8092067,29.27887659,4,40,1,31.53929785,POINT (-94.8092067 29.27887659),3.380494401
7364,82bfa0c6-e18a-48a4-b0fb-896e37ad7062,POINT (-94.80933 29.27902),2819,-94.8093306,29.27793041,3,40,1,21.64875196,POINT (-94.8093306 29.27793041),10.15802593
7365,3fa9d0a3-5f31-418f-bbe3-3dfe3d661669,POINT (-94.80952 29.27896),2821,-94.80952723,29.27850488,3,40,1,9.379251818,POINT (-94.80952723 29.27850488),4.318559927
7366,35f2edf7-bc2b-4442-9420-51cdb55b7890,POINT (-94.80986 29.27847),13193,-94.80978403,29.27826854,3,40,1,25.22105973,POINT (-94.80978403 29.27826854),8.653784522
7367,0beab1fc-0b9b-4a75-808c-68487881c23e,POINT (-94.81008 29.27841),13192,-94.81009619,29.27818755,3,40,1,39.73222984,POINT (-94.81009619 29.27818755),2.746439691
7368,7833c934-f19f-40f2-a98d-8efe7b07559f,POINT (-94.81031 29.27835),11924,-94.81032754,29.27711106,3,40,1,6.330722582,POINT (-94.81032754 29.27711106),11.71598342
7369,f1ae84a2-3f75-4839-a6b2-d6fa717c2065,POINT (-94.81053 29.2783),13189,-94.81049535,29.27807549,3,40,1,45.77254417,POINT (-94.81049535 29.27807549),4.384944203
7370,c45935ea-3589-4c45-b150-b22a973b6143,POINT (-94.8107 29.27869),11916,-94.8106942,29.2789013,3,40,1,44.21700477,POINT (-94.8106942 29.2789013),2.07328291
7371,42bae80c-4a4f-41f9-aa71-6e9821fcf782,POINT (-94.81045 29.27875),11917,-94.81045801,29.27895882,3,40,1,29.75801379,POINT (-94.81045801 29.27895882),2.141232411
7372,b179effd-0f4c-4ddd-87aa-ff16390e9f90,POINT (-94.81021 29.27881),11918,-94.81016144,29.27904032,3,40,1,39.69066269,POINT (-94.81016144 29.27904032),5.811021957
7373,7020329a-1354-4a58-93c5-acb9a8c11140,POINT (-94.80999 29.27887),2826,-94.81001021,29.27992844,4,40,1,5.679149611,POINT (-94.81001021 29.27992844),10.12140945
7374,4e2944db-6490-4a2c-98e6-0b277dc9392c,POINT (-94.81166 29.27799),11914,-94.8116575,29.27865046,3,40,1,40.1456686,POINT (-94.8116575 29.27865046),6.16644455
7375,32ef7ad0-b76c-440d-9d03-1a3a3a19ac76,POINT (-94.8114 29.27805),13191,-94.81133336,29.27785574,3,40,1,48.28371369,POINT (-94.81133336 29.27785574),7.628306666
7376,d2174f21-7031-4d59-a1b7-7d3ec8b017e0,POINT (-94.81115 29.27812),11915,-94.81124964,29.27875864,3,40,1,53.80614431,POINT (-94.81124964 29.27875864),12.57893132
7377,d029df0d-745a-481d-9705-30e3bb3623a3,POINT (-94.81088 29.27819),13190,-94.81091564,29.27796636,3,40,1,46.80865172,POINT (-94.81091564 29.27796636),4.478272515
7378,5bac424f-4894-4e14-9b1a-747aaf2f6aec,POINT (-94.811 29.27862),13004,-94.81106932,29.27932539,3,40,1,42.4769716,POINT (-94.81106932 29.27932539),10.13355739
7379,9aeabbf2-742b-407e-8db3-add9f90babf1,POINT (-94.81139 29.2785),13003,-94.81139149,29.27923453,3,40,1,25.42655415,POINT (-94.81139149 29.27923453),6.852656089
7380,dcbc98dc-a961-424d-982a-0747ce1aa485,POINT (-94.81178 29.27839),13188,-94.81178007,29.2777436,3,40,1,32.42775964,POINT (-94.81178007 29.2777436),6.029193073
7381,70bbf2e2-9749-4ba9-bc3b-ce8484c1488a,POINT (-94.79837 29.28386),15881,-94.79840656,29.28458003,3,60,1,30.1398901,POINT (-94.79840656 29.28458003),7.834573574
7382,2a051a18-86be-453f-96dc-1a200da71abd,POINT (-94.8027 29.28171),15786,-94.80271348,29.28153252,3,60,1,28.20373622,POINT (-94.80271348 29.28153252),2.230879235
7383,38d34a76-98db-4e94-89fa-a858cc1cce5f,POINT (-94.80287 29.28166),12019,-94.80285597,29.28088825,4,40,1,12.20285799,POINT (-94.80285597 29.28088825),7.352475761
7384,db587323-b807-4544-aaf2-6ad3b6239e0b,POINT (-94.80298 29.28153),15785,-94.80297959,29.28111127,4,40,1,3.253744551,POINT (-94.80297959 29.28111127),3.898774465
7385,3d3e54bd-84dd-4eed-bcb4-0ae6005b7eb0,POINT (-94.80304 29.2817),15779,-94.80303547,29.2813082,4,40,1,6.115961983,POINT (-94.80303547 29.2813082),3.682438642
7386,b6881cf1-1695-4bdd-b6ee-9ba681d3468c,POINT (-94.80214 29.28241),11969,-94.80212932,29.28209417,3,60,1,32.31162373,POINT (-94.80212932 29.28209417),3.170752282
7387,821c5bef-6106-4003-b6a0-5e78484dbc11,POINT (-94.80182 29.2825),12782,-94.8019125,29.2826664,3,60,1,7.935687956,POINT (-94.8019125 29.2826664),10.40149821
7388,63cb9be3-9c56-49af-8e2e-f6b90c096bce,POINT (-94.80166 29.28254),11968,-94.80161207,29.28229736,3,60,1,1.668341192,POINT (-94.80161207 29.28229736),5.788335344
7389,6ecae264-d28b-47be-aa59-83dbc24fae78,POINT (-94.80153 29.28257),12785,-94.80157402,29.28280545,3,60,1,17.06369773,POINT (-94.80157402 29.28280545),5.362982877
7390,6b60ce90-7ab7-4caa-9f2c-ddc59cabb329,POINT (-94.8013 29.28252),2201,-94.80132219,29.28312285,3,60,1,6.727714943,POINT (-94.80132219 29.28312285),6.129352589
7391,4d77f0ca-ba99-4312-9bc9-2015df01a461,POINT (-94.80134 29.28262),11966,-94.80137259,29.28225629,3,60,1,25.02396237,POINT (-94.80137259 29.28225629),4.958953729
7392,f0c73954-56ed-4250-ac16-7f73d6761596,POINT (-94.80138 29.28273),11966,-94.80137259,29.28225629,3,60,1,25.02396237,POINT (-94.80137259 29.28225629),4.485250992
7393,e8537263-5b8b-4817-8110-c797f23b64e5,POINT (-94.80143 29.28297),12786,-94.80142151,29.28284154,3,60,1,18.75494964,POINT (-94.80142151 29.28284154),1.523391155
7394,02d690d8-96fb-41a9-9e70-5f5688802d4f,POINT (-94.80163 29.28307),12785,-94.80157402,29.28280545,3,60,1,17.06369773,POINT (-94.80157402 29.28280545),6.69401991
7395,bbb2d2fe-b79e-4e80-889e-860e35ce46d2,POINT (-94.80168 29.28293),11829,-94.80169148,29.28315311,3,60,1,27.37534818,POINT (-94.80169148 29.28315311),2.437629736
7396,e9d86bfc-05c6-4b8e-96d6-40ef7a38a276,POINT (-94.80181 29.2829),12798,-94.80184488,29.28367722,3,60,1,30.63252414,POINT (-94.80184488 29.28367722),8.208506747
7397,c6baf5c8-1f42-4798-aee3-58d62161b509,POINT (-94.80204 29.28284),13078,-94.80205458,29.28263265,3,60,1,8.621058573,POINT (-94.80205458 29.28263265),2.520659255
7398,9869c635-cd07-4bfb-b1ca-17cffceefcaf,POINT (-94.80214 29.28281),12783,-94.80210777,29.28270309,3,60,1,2.670917822,POINT (-94.80210777 29.28270309),3.719423686
7399,28902f99-2e67-4b72-9c1e-b38b3461acaa,POINT (-94.8022 29.2828),11830,-94.80218162,29.28304407,3,60,1,47.37956007,POINT (-94.80218162 29.28304407),3.055966627
7400,fb6ec034-84fb-4d09-bc52-b94d3a3afc86,POINT (-94.8023 29.28277),12780,-94.80231295,29.28260319,3,60,1,21.27946296,POINT (-94.80231295 29.28260319),2.117740924
7401,78912a9b-1f4a-4f7e-aabd-2be3e2e120da,POINT (-94.80317 29.28209),12787,-94.80319304,29.28182175,4,40,1,8.619598819,POINT (-94.80319304 29.28182175),3.577915466
7402,c3a759a3-933d-4309-a7a1-4027f5b09645,POINT (-94.80322 29.28224),12776,-94.8032029,29.2823711,4,40,1,24.6613599,POINT (-94.8032029 29.2823711),2.259516029
7403,7ae45dcc-b3bd-4f17-8eb3-2abd2148075e,POINT (-94.80312 29.28219),15780,-94.80308547,29.28144269,4,40,1,29.90258539,POINT (-94.80308547 29.28144269),7.946959385
7404,1949616e-e321-476e-a575-c4d410b0e00f,POINT (-94.80293 29.28221),13075,-94.80293289,29.28239268,3,60,1,0.348567097,POINT (-94.80293289 29.28239268),1.73088372
7405,fef3675d-831c-4b93-bd33-cf276894fba3,POINT (-94.8028 29.28224),12792,-94.80283864,29.28337701,3,60,1,30.84602815,POINT (-94.80283864 29.28337701),11.42430619
7406,50323bd4-e2a0-4c07-a0dd-6b1fd6cb8141,POINT (-94.80267 29.28227),12778,-94.80269006,29.28250154,3,60,1,21.28234027,POINT (-94.80269006 29.28250154),3.101927013
7407,e949b55f-6f50-45fc-9d0c-b1c9c6f197cf,POINT (-94.80254 29.28231),13076,-94.80254263,29.2825161,3,60,1,0.802334407,POINT (-94.80254263 29.2825161),1.940839901
7408,bf893bef-f210-4215-ba66-654816013872,POINT (-94.80241 29.28234),13077,-94.80244103,29.2825783,3,60,1,13.61142691,POINT (-94.80244103 29.2825783),4.101996758
7409,f861463a-461d-41d9-8223-bec96594ecaa,POINT (-94.80254 29.28271),13076,-94.80254263,29.2825161,3,60,1,0.802334407,POINT (-94.80254263 29.2825161),1.828641202
7410,24cb36af-3a1e-4097-a05f-a5157e282c5c,POINT (-94.80267 29.28268),12778,-94.80269006,29.28250154,3,60,1,21.28234027,POINT (-94.80269006 29.28250154),2.781320571
7411,68d17f85-51a4-4140-bf8a-49cac33df770,POINT (-94.8028 29.28264),12792,-94.80283864,29.28337701,3,60,1,30.84602815,POINT (-94.80283864 29.28337701),8.09577784
7412,d0eb08af-0859-4130-9fe4-0000124f282f,POINT (-94.80293 29.28261),12777,-94.80293765,29.28244096,3,60,1,28.99350678,POINT (-94.80293765 29.28244096),1.788976928
7413,08f17441-5ebe-42b2-9369-995cb19216fb,POINT (-94.80305 29.28258),15780,-94.80308547,29.28144269,4,40,1,29.90258539,POINT (-94.80308547 29.28144269),11.29959069
7414,b8685cfb-3754-4d42-9683-6a7e1c7f7b75,POINT (-94.80318 29.28254),12776,-94.8032029,29.2823711,4,40,1,24.6613599,POINT (-94.8032029 29.2823711),2.992821478
7415,40221808-6161-4e19-8d6c-7e4b2e4159a4,POINT (-94.80328 29.28243),12789,-94.80327804,29.28204195,4,40,1,8.300720387,POINT (-94.80327804 29.28204195),3.619659191
7416,acb04620-14c7-4ac9-8a41-1ba8f4a2c659,POINT (-94.80334 29.28259),12775,-94.80337916,29.28232515,4,40,1,24.23735471,POINT (-94.80337916 29.28232515),5.004203378
7417,cd7a9d7e-0df8-4460-a735-b51d73cf5f5c,POINT (-94.80241 29.28274),13077,-94.80244103,29.2825783,3,60,1,13.61142691,POINT (-94.80244103 29.2825783),3.764446031
7418,cdacd6bb-3314-4cfa-a973-4ab73b4eeb30,POINT (-94.80365 29.28109),12018,-94.80360633,29.28168014,4,40,1,15.1235791,POINT (-94.80360633 29.28168014),7.333214533
7419,e48d4cbf-4b16-4e69-8a5c-938263236b9b,POINT (-94.80348 29.28112),2426,-94.80340935,29.28196767,4,40,1,11.30482695,POINT (-94.80340935 29.28196767),11.13608401
7420,4e41dee8-5bfc-4af3-9471-80b7997ba238,POINT (-94.80332 29.28124),2425,-94.80333558,29.28175843,4,40,1,23.11596781,POINT (-94.80333558 29.28175843),5.128558861
7421,200edd70-85c6-4cff-bd78-10a96c59912a,POINT (-94.80327 29.28109),2424,-94.80327139,29.28151725,4,40,1,5.695575614,POINT (-94.80327139 29.28151725),3.981073606
7422,91752b44-ca1d-4ddf-8e30-0628c6918423,POINT (-94.80344 29.28151),2426,-94.80340935,29.28196767,4,40,1,11.30482695,POINT (-94.80340935 29.28196767),5.456668277
7423,a1c63869-e345-400c-bb0f-6c5160c7f36a,POINT (-94.80348 29.28162),2426,-94.80340935,29.28196767,4,40,1,11.30482695,POINT (-94.80340935 29.28196767),8.496773432
7424,e3b75f50-1beb-4f1a-994b-564194de90e4,POINT (-94.80347 29.28137),2426,-94.80340935,29.28196767,4,40,1,11.30482695,POINT (-94.80340935 29.28196767),8.743608463
7425,342e8029-3072-4498-973f-e6db4423f28d,POINT (-94.80366 29.28151),12018,-94.80360633,29.28168014,4,40,1,15.1235791,POINT (-94.80360633 29.28168014),6.174539065
7426,02e1c7d3-d351-4eac-a0f7-4e4c0f7bd6c1,POINT (-94.8039 29.2819),13073,-94.80395495,29.28218337,4,40,1,42.32540441,POINT (-94.80395495 29.28218337),6.655617657
7427,d24ec1d6-6ca5-4c36-80df-94f59c948180,POINT (-94.80363 29.28194),12018,-94.80360633,29.28168014,4,40,1,15.1235791,POINT (-94.80360633 29.28168014),3.575231877
7428,e5aeb743-20d1-4a43-b357-27ddf98f7bbd,POINT (-94.8036 29.28182),12018,-94.80360633,29.28168014,4,40,1,15.1235791,POINT (-94.80360633 29.28168014),1.480349124
7429,79af7808-5174-40e8-886a-e05982d8652a,POINT (-94.80369 29.28209),13074,-94.80373548,29.28218574,4,40,1,12.25616369,POINT (-94.80373548 29.28218574),5.135124121
7430,706e6c7a-b9d9-4d33-87ff-03bb363668b7,POINT (-94.80485 29.28217),13067,-94.80488086,29.28189115,4,40,1,24.83239882,POINT (-94.80488086 29.28189115),4.303540535
7431,6729761b-048c-43f8-8a31-3b40ce8d9947,POINT (-94.80495 29.28208),11837,-94.80495834,29.28230691,4,40,1,30.85028827,POINT (-94.80495834 29.28230691),2.307977855
7432,1c0d5500-88fd-4d9e-aefe-4ea6ea53c68f,POINT (-94.80508 29.28205),13066,-94.80509465,29.28183389,4,40,1,29.40490841,POINT (-94.80509465 29.28183389),2.589509236
7433,cbb89ac7-0914-4118-9b6c-2d18843c7e0f,POINT (-94.80521 29.28201),15544,-94.805167,29.28135543,4,40,1,19.2810346,POINT (-94.805167 29.28135543),7.748265043
7434,1c476c4e-fe59-499a-bd7b-1c9936b646cf,POINT (-94.80531 29.28199),11838,-94.80534364,29.28220803,4,40,1,45.47395817,POINT (-94.80534364 29.28220803),4.256370997
7435,426c94ff-3af0-44a9-a69e-4c159dfcaa45,POINT (-94.80551 29.28204),13063,-94.80549452,29.28177645,4,40,1,42.55445297,POINT (-94.80549452 29.28177645),2.998330061
7436,1d5fdd5a-1537-428f-b5dc-f3eb313727d5,POINT (-94.80746 29.28007),2768,-94.80750556,29.27985936,4,40,1,7.660032157,POINT (-94.80750556 29.27985936),5.433044973
7437,704f1c24-4e0a-4ce1-a585-5bcb7dd75040,POINT (-94.80733 29.28011),13017,-94.80733909,29.28029461,4,40,1,26.76351534,POINT (-94.80733909 29.28029461),1.995289759
7438,03f74793-b2ac-43d8-b134-bce7133ca6b6,POINT (-94.80719 29.28014),13018,-94.80716034,29.28034749,4,40,1,25.48604157,POINT (-94.80716034 29.28034749),3.823012556
7439,b9c69264-cf8f-42ba-bd8c-b3c99baf4dbc,POINT (-94.80703 29.28019),13057,-94.80702535,29.28133706,4,40,1,33.78180333,POINT (-94.80702535 29.28133706),10.70096755
7440,18505ff1-e958-4d04-8e81-0785a1b2fb67,POINT (-94.80688 29.28022),13019,-94.80688284,29.2804256,4,40,1,19.36353425,POINT (-94.80688284 29.2804256),1.941605288
7441,54f85c42-f0b5-4341-a03e-3d025a3b7459,POINT (-94.80672 29.28027),12013,-94.80672998,29.27994314,4,40,1,20.58610422,POINT (-94.80672998 29.27994314),3.241417022
7442,5681bb8c-f722-4c85-9758-6451d32d0ba1,POINT (-94.80682 29.28064),13020,-94.80681368,29.2804406,4,40,1,20.21566429,POINT (-94.80681368 29.2804406),1.986419374
7443,d72d0665-fafd-481a-b9af-f85071361f84,POINT (-94.80695 29.2806),13019,-94.80688284,29.2804256,4,40,1,19.36353425,POINT (-94.80688284 29.2804256),7.642615969
7444,c735f056-e940-4814-82f0-d0ca87f0048d,POINT (-94.80708 29.28058),13056,-94.80704172,29.28137418,4,40,1,0.930186626,POINT (-94.80704172 29.28137418),8.537158888
7445,b4658e3c-d964-4964-b705-1176e54ac6af,POINT (-94.80724 29.28053),13054,-94.80726736,29.28126705,4,40,1,28.42616462,POINT (-94.80726736 29.28126705),7.511892594
7446,4210d31c-49e5-468b-8e16-09c08671af58,POINT (-94.8074 29.28049),13017,-94.80733909,29.28029461,4,40,1,26.76351534,POINT (-94.80733909 29.28029461),7.013362983
7447,1b44a8fa-130a-4018-8da6-ad281994831b,POINT (-94.8076 29.28058),2769,-94.80763947,29.2802138,4,40,1,31.81829065,POINT (-94.80763947 29.2802138),5.55956867
7448,46c154ca-899d-452c-9987-96df656e47bd,POINT (-94.80753 29.28037),2768,-94.80750556,29.27985936,4,40,1,7.660032157,POINT (-94.80750556 29.27985936),5.480018227
7449,cd5923bd-290d-40fd-b33d-8f696c5a4556,POINT (-94.8066 29.28124),2685,-94.80661309,29.28087871,4,40,1,10.40450962,POINT (-94.80661309 29.28087871),3.667463778
7450,1295c4c3-722c-42eb-a6a0-5f61f03abb59,POINT (-94.8063 29.28132),13060,-94.80622103,29.2815383,4,40,1,24.55782209,POINT (-94.80622103 29.2815383),9.013518983
7451,9e1739f1-98a9-4f24-a4ef-3e46696268f1,POINT (-94.80619 29.28135),13060,-94.80622103,29.2815383,4,40,1,24.55782209,POINT (-94.80622103 29.2815383),3.870749899
7452,6f4dc775-53ef-469c-a379-7c8106f47869,POINT (-94.80611 29.28137),15531,-94.80609066,29.28212249,4,40,1,50.79319576,POINT (-94.80609066 29.28212249),7.332887261
7453,08f9addd-7869-49c6-8eca-54cc069b7b83,POINT (-94.80596 29.28153),11840,-94.80595997,29.28204831,4,40,1,49.9842235,POINT (-94.80595997 29.28204831),4.828617376
7454,94e4b05e-5469-41d0-a563-6c262cac7281,POINT (-94.80589 29.28132),13062,-94.805871,29.28167244,4,40,1,28.59029001,POINT (-94.805871 29.28167244),3.904305737
7455,2b22eb71-b941-41ce-97ae-b32007939f00,POINT (-94.80601 29.2818),13061,-94.8060062,29.28158594,4,40,1,19.56011605,POINT (-94.8060062 29.28158594),2.038492605
7456,946a2c5c-526b-4dd9-ae37-727d22ee9461,POINT (-94.80613 29.28177),15531,-94.80609066,29.28212249,4,40,1,50.79319576,POINT (-94.80609066 29.28212249),5.469883325
7457,dfb9837a-862f-446d-a354-acbce4b2a63e,POINT (-94.80624 29.28174),13060,-94.80622103,29.2815383,4,40,1,24.55782209,POINT (-94.80622103 29.2815383),2.825007718
7458,a31ab496-3db9-4d6e-9702-4e4217c559a3,POINT (-94.80636 29.28171),10709,-94.80634872,29.28249736,4,40,1,23.1371284,POINT (-94.80634872 29.28249736),7.44216492
7459,b3d64cd9-2cdf-40e0-818f-e0a831e4255c,POINT (-94.8065 29.28168),11841,-94.80646055,29.28203372,4,40,1,42.45587102,POINT (-94.80646055 29.28203372),5.486697098
7460,c5b1a8a7-1680-4f32-9c8b-650c6084a9e1,POINT (-94.80672 29.28173),13058,-94.80667922,29.28142332,4,40,1,39.50305749,POINT (-94.80667922 29.28142332),5.35977822
7461,b55651dd-5fa4-4438-847d-bb93ffd4996d,POINT (-94.80668 29.28163),13058,-94.80667922,29.28142332,4,40,1,39.50305749,POINT (-94.80667922 29.28142332),1.927686715
7462,7d46982b-f072-4dec-9b4b-07a3db9375f0,POINT (-94.80665 29.28152),13058,-94.80667922,29.28142332,4,40,1,39.50305749,POINT (-94.80667922 29.28142332),3.371677936
7463,68ba1a23-9a78-440f-85a4-9a2ac76a5ac6,POINT (-94.8086 29.27977),2791,-94.80863248,29.2790354,4,40,1,5.529519157,POINT (-94.80863248 29.2790354),7.741455455
7464,1ef924ba-a453-4ce2-95a8-fab90fc3e0ad,POINT (-94.80847 29.27981),13013,-94.80847533,29.28000135,4,40,1,22.26757087,POINT (-94.80847533 29.28000135),1.879454001
7465,2d1b3849-eb2a-49fe-9e2c-275fd759dde9,POINT (-94.80834 29.27984),13014,-94.80833657,29.28003373,4,40,1,21.40475674,POINT (-94.80833657 29.28003373),1.845534741
7466,11de8190-216c-42c4-8ec7-676ca149690c,POINT (-94.80822 29.27987),13049,-94.80820442,29.28102546,4,40,1,9.688934576,POINT (-94.80820442 29.28102546),10.90784039
