,OBJECTID,LON,LAT,CLASS,HEIGHT,TYPE,SpanLength,geometry,Pf_PR_VS,Pf_PR_SM,Pf_FF_VS,Pf_FF_S,Pf_FF_M,Pf_WoodPole_VS,Pf_WoodPole_S,Pf_WoodPole_M
9467,9686,-94.91756595,29.2145518,5,20,1,47.76916744,POINT (-10566175.108890962 3402982.1158121875),0.051578557326712536,0.0503590661770577,0.05002027441534016,0.08030740775068966,0.2669705349328198,0.09901885815062328,0.12662226786632236,0.30388521427387105
9468,9687,-94.91739616,29.2146463,5,20,1,19.2872378,POINT (-10566156.20795462 3402994.168652587),0.04045397659375317,0.039388861537927596,0.03550741275053836,0.05539326530856128,0.19652117254552226,0.07452497329997654,0.09260024918911625,0.22816928882878318
9469,9688,-94.91722097,29.21474776,5,20,1,37.66592253,POINT (-10566136.705893029 3403007.1092066243),0.047335299400313946,0.046170940726833996,0.04432157421323943,0.07047568229135039,0.24025623130573082,0.08955889862827648,0.11339269446842726,0.2753343158176954
9470,9689,-94.91672244,29.21502388,5,20,1,51.32085186,POINT (-10566081.209787283 3403042.3265569513),0.05840368520805034,0.05710651120897066,0.0574760022541853,0.09534165031100081,0.32360095350898255,0.11252287711956488,0.14700353249780462,0.36222774323915896
9471,9690,-94.91651276,29.21514668,5,20,1,30.77939373,POINT (-10566057.868316453 3403057.9889466357),0.049080886897485104,0.047895273380743106,0.044981718861052275,0.07327435646002461,0.2641268384140376,0.09185486310266366,0.11766013450631685,0.299371684661749
9472,9691,-94.91617191,29.21533676,5,20,1,36.76348495,POINT (-10566019.925068017 3403082.2325262516),0.044906081317408045,0.04375510616005708,0.04186574805195003,0.06534956233011666,0.21535802673126864,0.08489180268292307,0.10624529145290618,0.24969011956927867
9473,9692,-94.91585518,29.21551691,5,20,1,34.35413294,POINT (-10565984.666845698 3403105.209634623),0.04605641348993864,0.04491794809072816,0.04281650402290567,0.06826355428931781,0.23721992624800334,0.08690094289937178,0.11011524359198976,0.27148244200543736
9474,9693,-94.91555747,29.21569078,5,20,1,34.55258958,POINT (-10565951.525920093 3403127.3858030094),0.04613432440845758,0.04499479518916784,0.04291868586698456,0.06843999689120546,0.23772165440234683,0.08707298569847,0.11035534843750627,0.2720202124396509
9475,9694,-94.91523718,29.21586963,5,20,1,17.90649251,POINT (-10565915.871400388 3403150.1971824486),0.04001790806634908,0.03896686015220573,0.03511190153736725,0.05502816733882583,0.19819436542690197,0.07372470475595927,0.09185075258990738,0.2294382134585624
9476,9695,-94.92003974,29.21359614,5,20,1,17.86502325,POINT (-10566450.489934092 3402860.228421429),0.04104765613150507,0.039979134111263324,0.03574746601374411,0.054406068246946,0.1857334056750211,0.07532777245274436,0.0922100948592981,0.21828707905186107
9477,9696,-94.91972025,29.21378902,5,20,1,35.08417282,POINT (-10566414.924469978 3402884.828752529),0.04754067259071903,0.04638007748100099,0.043985134909466615,0.06817451657149005,0.22483438164758793,0.08943472460259616,0.11139265469167559,0.2607866230873809
9478,9697,-94.91941228,29.21396734,5,20,1,34.8398077,POINT (-10566380.641406398 3402907.572111032),0.04744203744620096,0.04628275835453835,0.04385644375844989,0.06795822910991174,0.22424068633115538,0.08921784215760531,0.11109569316835366,0.260144967186973
9479,9698,-94.91909712,29.21414761,5,20,1,26.47557064,POINT (-10566345.55795568 3402930.5642174245),0.04418090249724735,0.043066539876896064,0.03966223498889352,0.06092838700640597,0.2045931293616047,0.08209082414927371,0.10137095207465574,0.23884855107431024
9480,9699,-94.91893876,29.21424205,5,20,1,26.43894637,POINT (-10566327.929401118 3402942.6093577053),0.044760463907013166,0.04364090472489277,0.040271701982218584,0.06294955111186838,0.21773876674546885,0.08322958582618267,0.10384328047421332,0.251877354695907
9481,9700,-94.91862426,29.21442234,5,20,1,33.08683848,POINT (-10566292.919421263 3402965.604076604),0.04326162733559002,0.04213749743686724,0.03958828097428263,0.060548164203293155,0.19570660431469547,0.08113725485150669,0.10013431352623703,0.22959751521387417
9482,9701,-94.91834697,29.21457927,5,20,1,30.83785308,POINT (-10566262.051639661 3402985.6194250714),0.04243843279717543,0.041326713329346516,0.03852948614417533,0.058787239023514744,0.19081325342091868,0.07933278793291143,0.09768446897831273,0.22425428212669896
9483,9702,-94.91807273,29.21474707,5,20,1,24.79461393,POINT (-10566231.523382507 3403007.021201629),0.04029996343680147,0.03922137564354485,0.035817426005007265,0.054290596702981496,0.17812915261843384,0.07467394848340658,0.09138262045932655,0.21036405785406487
9484,9703,-94.91790351,29.2148362,5,20,1,28.35907823,POINT (-10566212.685898274 3403018.3891559574),0.04372182778070624,0.04260798601971055,0.03962431536794696,0.06241507823775712,0.21731703341508107,0.08161369565620746,0.10236368347649427,0.250665578313197
9485,9704,-94.91545478,29.21649855,5,20,1,29.69290994,POINT (-10565940.094521584 3403230.4129460184),0.039798810936600995,0.038702088185373684,0.035999764055444895,0.054337464988934936,0.17203234722971653,0.07436582718864104,0.09093657981253722,0.2040764243418689
9486,9705,-94.91592574,29.21623599,5,20,1,44.37570183,POINT (-10565992.521548968 3403196.9246032396),0.045123565744518854,0.04394258438669972,0.04297234100809484,0.06588920733322132,0.2032279883436632,0.08615684149793901,0.10693644966650828,0.23824020970283222
9487,9706,-94.91624852,29.21605338,5,20,1,34.66873403,POINT (-10566028.453254206 3403173.6335726613),0.04411078089779712,0.04297148158712416,0.04082397848633419,0.06358590311139056,0.21045752430197337,0.0831339818137442,0.10382500423376295,0.24438533425868358
9488,9707,-94.91654583,29.21588221,5,20,1,34.65952676,POINT (-10566061.549652014 3403151.8016969664),0.04410731506479455,0.04296806700733802,0.040819454733977585,0.06357824993419281,0.21043616627469205,0.08312633324804752,0.10381448243814917,0.2443621979887718
9489,9708,-94.91686845,29.21570085,5,20,1,26.67701797,POINT (-10566097.463546133 3403128.670177635),0.0411983649248226,0.04010330027219316,0.03707310591089824,0.057257434476545646,0.19251668794927707,0.0767441194895071,0.09506452266111043,0.2248994336772322
9490,9709,-94.917023,29.21561678,5,20,1,13.94081457,POINT (-10566114.667973435 3403117.947502782),0.03586253299114492,0.034847176914738445,0.030701148772499465,0.04609045302058132,0.15390778063003832,0.06546266080292462,0.07933150776483122,0.18339170588460707
9491,9710,-94.91692995,29.21539852,5,20,1,17.02637652,POINT (-10566104.309694817 3403090.1096586036),0.037926386165684826,0.03688392871388447,0.03298430976273356,0.05040404086730997,0.17243475287451956,0.0696597202589484,0.08542887053095283,0.20295861045558394
9492,9711,-94.91556439,29.21719045,5,20,1,10.8824218,POINT (-10565952.29625097 3403318.6620787964),0.03238048404438385,0.03140741060208309,0.027276372936434472,0.03998363767137898,0.12770253523532699,0.05877363482216147,0.0701352657477522,0.15509913987834711
9493,9712,-94.9154045,29.21688525,5,20,1,12.41038361,POINT (-10565934.497377586 3403279.734941702),0.03430185442778489,0.033300982108171576,0.02918402469966551,0.04318860323595962,0.14031822830776775,0.06248481296058561,0.0750513624404936,0.16894647560561205
9494,9713,-94.91534508,29.21727405,5,20,1,6.2882059,POINT (-10565927.882773444 3403329.324971446),0.03111914373315393,0.030170628102500652,0.025787108094863485,0.03759193861621387,0.12072358794042248,0.05610377910475106,0.06662839431907275,0.14725190956797318
9495,9714,-94.91527067,29.21713903,5,20,1,8.352225546,POINT (-10565919.599490134 3403312.1036388604),0.03167982660768344,0.0307203230527276,0.02644612920794069,0.03864894804461253,0.12381736424486324,0.057288147027872105,0.06818196292776157,0.15073397786845144
9496,9715,-94.9151975,29.21699113,5,20,1,12.32325204,POINT (-10565911.454242993 3403293.2395330057),0.03427608732629132,0.033275687387060784,0.02915305342716059,0.043138347713028574,0.1401715076002321,0.062429888148354484,0.07497857692719634,0.16878289171981453
9497,9716,-94.91505278,29.21673154,5,20,1,14.29103337,POINT (-10565895.344086284 3403260.1298406487),0.034862586386933216,0.03385148990738288,0.029860339020074168,0.04428703823843076,0.1435164667484016,0.06368191675837687,0.07663934591785748,0.17250971043010765
9498,9717,-94.91494342,29.21679475,5,20,1,39.58785293,POINT (-10565883.170186771 3403268.1920219655),0.04496594195481709,0.043829772547304365,0.042447707969994454,0.06517476190280129,0.20907987588865748,0.08550494875211767,0.10614793946008116,0.24374572503154335
9499,9718,-94.91470775,29.21676479,5,20,1,18.74597024,POINT (-10565856.935522377 3403264.3707438214),0.037615838818583644,0.03659173017687593,0.03299842477264511,0.04953021986468432,0.1649889151056842,0.06937300016371384,0.08430955360067038,0.19554341541883746
9500,9719,-94.91460931,29.21655851,5,20,1,11.70069941,POINT (-10565845.977231704 3403238.0605853903),0.03540304497080965,0.034415837893238564,0.030289948622420983,0.0450980154655335,0.1518758282922981,0.06462063717998745,0.07796176736920346,0.18106473229912756
9501,9720,-94.91450131,29.21634713,5,20,1,9.406124261,POINT (-10565833.954726698 3403211.099998066),0.03470981554122705,0.03373449563400849,0.029455245566060485,0.04373788413023203,0.14779376408483438,0.06314267496696813,0.07599690430300843,0.17654251162958923
9502,9721,-94.91444314,29.21623712,5,20,1,3.290652991,POINT (-10565827.479271919 3403197.068729455),0.03292557100586422,0.03198159253554828,0.02733812135263603,0.040301575244012906,0.1373564894004831,0.0593635691027371,0.07099425922156644,0.16494520265991175
9503,9722,-94.91458005,29.2169878,5,20,1,35.67687529,POINT (-10565842.720023403 3403292.814803959),0.043489506202187556,0.04237462664804757,0.040496407043002745,0.06192478810338745,0.20019070144612164,0.08222474449992734,0.10167537497529455,0.23408232186197908
9504,9723,-94.91430526,29.21714897,5,20,1,37.48421518,POINT (-10565812.13054053 3403313.3714506025),0.04216624777799605,0.04106608450957659,0.0393759804521158,0.05965266666237168,0.18865849917822156,0.07988189088186637,0.09826904972156969,0.2219771178170954
9505,9724,-94.91390965,29.21738213,5,20,1,37.28924241,POINT (-10565768.091436774 3403343.1102168476),0.043250555409318756,0.04214382204475226,0.040581955936384334,0.06202984238466732,0.20007742439726572,0.08207731921185801,0.10155948979049623,0.23378921907304728
9506,9725,-94.91323808,29.21776131,5,20,1,34.51536401,POINT (-10565693.332606342 3403391.473482784),0.04223669954176545,0.041144890085869294,0.03924740144548325,0.059813231119273655,0.19394776990828536,0.07982642028460074,0.09849711238505976,0.22711270031887876
9507,9726,-94.91302096,29.21788257,5,20,1,24.56469588,POINT (-10565669.1629185 3403406.9398680143),0.03878357329712954,0.037744789169475004,0.034798233116115865,0.05245814767259751,0.17313591163206363,0.07223220658857588,0.08822291511794911,0.20434572231932158
9508,9727,-94.91279868,29.2180044,5,20,1,28.2510301,POINT (-10565644.418822087 3403422.4789736397),0.04021427530849616,0.03913381966859456,0.03649683305531187,0.05547478119161311,0.18120892229954486,0.07524341467143358,0.0924376607769003,0.21325134468052864
9509,9728,-94.91251563,29.21816259,5,20,1,38.96809839,POINT (-10565612.909840219 3403442.6557320612),0.04407739086031804,0.04293762377853594,0.041536433980711246,0.06386353117168785,0.20449440809706632,0.08378300720551768,0.10405900667560508,0.23865152791591604
9510,9729,-94.91210179,29.21842256,5,20,1,23.14351222,POINT (-10565566.84138215 3403475.814355187),0.038489345709877554,0.037436764871924225,0.03430712596791353,0.051851997563908174,0.17086041063130378,0.07147601284609983,0.08734759139489279,0.20190071448450342
9511,9730,-94.91343844,29.21717167,5,20,1,13.19231654,POINT (-10565715.636579517 3403316.2667555446),0.035168763370547695,0.03418935559307734,0.03030819478656394,0.04510020864722905,0.1515587472930798,0.0644110564264746,0.07774761716954437,0.18056640698171267
9512,9731,-94.91340495,29.21711542,5,20,1,11.23000059,POINT (-10565711.908489771 3403309.0922676004),0.034578765372461365,0.033609448153461806,0.029592398777249892,0.04393428328346635,0.14806741899610573,0.06314789553558442,0.07606712442075303,0.17670040290760103
9513,9732,-94.91323777,29.21717885,5,20,1,15.64146312,POINT (-10565693.2980973 3403317.1825393564),0.035918750389532406,0.03492668147126487,0.031225127798131653,0.046596770779342135,0.15601077125707632,0.06602231061640174,0.07989598168000733,0.18548851421455892
9514,9733,-94.91312501,29.21722459,5,20,1,17.69005326,POINT (-10565680.745711518 3403323.0165173993),0.036557882368240674,0.035555167649842,0.032012666001489457,0.04788473507534418,0.15981605841832355,0.06740023309175391,0.08173735294171403,0.18968893931796516
9515,9734,-94.91292109,29.21718078,5,20,1,20.69546408,POINT (-10565658.045440955 3403317.428704097),0.041689016693633764,0.04061489453032359,0.03710355760958294,0.057162939181836785,0.19834254941775645,0.07724576347063761,0.09545616696624681,0.23090178222260238
