,bldg_guid,geometry_x,poles_guid,geometry_y,substations_guid,geometry
10882,3e7d0ec2-43a8-4b57-aac1-6140874c0a65,POINT (-94.81033 29.29215),0e3604b5-7217-41c4-ab8f-16494b2260a6,POINT (-94.81036458 29.29186658),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10883,103b1ef8-f4e0-4119-a11e-a82c5ef2a932,POINT (-94.8103 29.29205),0e3604b5-7217-41c4-ab8f-16494b2260a6,POINT (-94.81036458 29.29186658),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10884,995ab7fb-c959-47cd-9aae-6881f3b2a443,POINT (-94.81024 29.29194),c4d070c8-183a-456f-8c8e-bb1f44285466,POINT (-94.8102321 29.29185293),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10885,51ff46f7-c78f-474f-be51-0019121a40a0,POINT (-94.81139 29.29151),02db9182-279d-494c-beb0-7fac4d194a43,POINT (-94.81137282 29.2921032),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10886,8ef18af9-3543-4593-9ee3-7a3e72610da3,POINT (-94.8113 29.29132),7d189230-7753-467a-908f-29fb48701ca4,POINT (-94.81132023 29.29156971),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10887,8f1881eb-9b73-4fd3-bd76-4b51115cdf76,POINT (-94.8112 29.29141),e8851a46-392a-49d7-81c7-fcec0ab0c387,POINT (-94.81121071 29.29203023),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10888,7d7bed60-bee7-4d35-be74-487ecb7191c0,POINT (-94.81107 29.29144),cfce9a5d-1a16-4ad1-b9f7-86eb0a62481d,POINT (-94.81105967 29.29163401),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10889,f6e0b3a6-d62d-481e-83bb-b11ee8d8c5f6,POINT (-94.81094 29.29148),41b5fcd6-7201-4c1f-ab14-0ce80c559b2d,POINT (-94.81084862 29.29077958),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10890,fcb4b8dc-6d62-48d3-b9e6-05e9aaa085d0,POINT (-94.81081 29.29151),486ec58b-47b1-44f5-9510-3ea1e5094a88,POINT (-94.8108073 29.29170206),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10891,6c5852b2-573e-4a45-8002-e256b497185e,POINT (-94.8107 29.29203),fdd2a9ad-8001-4e0a-95b8-92229fd0c8fd,POINT (-94.81068857 29.29177702),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10892,e5d64dd5-aeba-4d31-81e3-274170c98468,POINT (-94.81081 29.29191),486ec58b-47b1-44f5-9510-3ea1e5094a88,POINT (-94.8108073 29.29170206),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10893,ceb54170-77cd-4593-8014-160669216098,POINT (-94.81093 29.29188),203f5a86-69ce-44f7-8521-ed828d63c8f5,POINT (-94.81092128 29.29301699),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10894,2ff8927e-7681-4205-a516-87f747aa9c01,POINT (-94.81105 29.29192),cfce9a5d-1a16-4ad1-b9f7-86eb0a62481d,POINT (-94.81105967 29.29163401),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10895,084a82a9-6ac7-42d9-9a19-55503cc233ee,POINT (-94.81111 29.2919),83d616f2-157d-4493-a05f-d7efead376f1,POINT (-94.81108095 29.29167833),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10896,8bbc867b-fb8a-459e-9cdc-956b12cfbb94,POINT (-94.81103 29.29175),cfce9a5d-1a16-4ad1-b9f7-86eb0a62481d,POINT (-94.81105967 29.29163401),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10897,da74528c-038b-4328-aeee-80fce1d16421,POINT (-94.8121 29.29022),8a884e4c-2fe3-4cff-a00a-d038481d465f,POINT (-94.81205677 29.29046794),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10898,cb5ccbc9-ad23-4bef-89a7-520a2514df94,POINT (-94.81191 29.29027),d01a166c-899a-46d0-9411-50bd54a6781e,POINT (-94.81189979 29.29046399),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10899,d5bbbaff-ea5e-43a3-8c54-320af638f254,POINT (-94.81178 29.29031),162ec935-5a8b-48fc-96ce-69db02877394,POINT (-94.81176353 29.29049824),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10900,2aa1f177-cc11-41ff-9599-aa86165ef17e,POINT (-94.81165 29.29034),58cd4767-9fd3-4e74-9fbf-a93356666265,POINT (-94.81159303 29.29058325),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10901,45da7735-e97a-4a0d-98f1-5d68fee3f28a,POINT (-94.81152 29.29037),d42aa3f7-baff-4c3c-bac5-f01243db0eb1,POINT (-94.81149697 29.29101617),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10902,4fda5172-23c3-4871-8353-3a535ccb2961,POINT (-94.81139 29.29041),d3308b30-1eb6-44f8-bb5f-fb7864df8252,POINT (-94.81140342 29.29078028),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10903,41a3bfa2-a59d-42e1-b5f8-5fffb2bbc914,POINT (-94.81152 29.29083),d42aa3f7-baff-4c3c-bac5-f01243db0eb1,POINT (-94.81149697 29.29101617),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10904,cf2cfa8e-56db-495c-a0d9-4c5387f9db12,POINT (-94.81146 29.29067),d42aa3f7-baff-4c3c-bac5-f01243db0eb1,POINT (-94.81149697 29.29101617),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10905,a273ccae-10d2-48bf-a715-ba76167ca4e5,POINT (-94.81159 29.29076),58cd4767-9fd3-4e74-9fbf-a93356666265,POINT (-94.81159303 29.29058325),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10906,a445d6e8-f281-4a1f-a4f3-21c7a4bdf9b0,POINT (-94.81168 29.29073),776820df-8c85-45f0-966b-17f4edb3364f,POINT (-94.81169077 29.29147151),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10907,06375e48-665f-469c-8e27-c7cb9eb5fb1b,POINT (-94.81178 29.29071),162ec935-5a8b-48fc-96ce-69db02877394,POINT (-94.81176353 29.29049824),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10908,cdb81ccc-a7e5-4a59-813f-bd3f54ff122e,POINT (-94.8119 29.29068),d01a166c-899a-46d0-9411-50bd54a6781e,POINT (-94.81189979 29.29046399),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10909,587a2464-be05-4640-86ef-b63c92c7a5d5,POINT (-94.81196 29.29066),d01a166c-899a-46d0-9411-50bd54a6781e,POINT (-94.81189979 29.29046399),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10910,35b64090-ab5d-4dd1-b73f-56e0d31db748,POINT (-94.81205 29.29064),8a884e4c-2fe3-4cff-a00a-d038481d465f,POINT (-94.81205677 29.29046794),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10911,d8cc7826-a393-443c-ad43-932385494fff,POINT (-94.81214 29.29062),03a8a64b-4453-45bd-884b-aa4877c99246,POINT (-94.81214852 29.29043995),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10912,9b7bb9c4-09b9-47cc-81cc-2d4db970f032,POINT (-94.81225 29.29064),b61d9edb-2791-4c7b-ba65-bf222c777cf8,POINT (-94.81223103 29.29137567),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10913,ccdf4c02-0651-4a10-b70c-cec85264e4f2,POINT (-94.81223 29.29047),70362b16-3592-4b2d-8ef7-bd57c569b742,POINT (-94.81221424 29.29133137),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10914,ec49d673-3a61-4acb-9680-29d37e71f38c,POINT (-94.81244 29.29099),467989e4-95b2-4cd4-a3e6-5626a3d3f5fc,POINT (-94.81247382 29.29126441),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
10915,20d38203-6ae9-41e3-8c75-44c265e783c4,POINT (-94.81233 29.29111),96aa5288-2546-4c19-90c4-b8334a508d5a,POINT (-94.81234083 29.29228724),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10916,753bfc98-a241-479c-896d-7ace856d9749,POINT (-94.81221 29.29114),70362b16-3592-4b2d-8ef7-bd57c569b742,POINT (-94.81221424 29.29133137),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10917,f1737fd2-a0cf-4760-8b33-9d13dee7f293,POINT (-94.81208 29.29118),8a884e4c-2fe3-4cff-a00a-d038481d465f,POINT (-94.81205677 29.29046794),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10918,636f177f-e9a3-43fd-bd0f-68e7c5fd45e1,POINT (-94.81195 29.29121),11d1547b-ed13-4d83-b87c-727b4fd71a15,POINT (-94.81197666 29.2914383),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10919,9079c9a7-26ce-458a-90e7-4ad822cce1c0,POINT (-94.81182 29.29124),b4d2ec6b-0b22-4022-9cde-db02ddec7994,POINT (-94.81184288 29.29147254),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10920,92478713-717f-4c73-897e-ffa8b9207db1,POINT (-94.81169 29.29128),776820df-8c85-45f0-966b-17f4edb3364f,POINT (-94.81169077 29.29147151),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10921,9e670775-a9b8-4b01-af19-366296b95d76,POINT (-94.81179 29.29157),b4d2ec6b-0b22-4022-9cde-db02ddec7994,POINT (-94.81184288 29.29147254),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10922,89c71786-46fc-424b-95f1-6c54e92ced74,POINT (-94.81184 29.29173),b4d2ec6b-0b22-4022-9cde-db02ddec7994,POINT (-94.81184288 29.29147254),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10923,42d3721e-722e-4ed6-964c-86cae6a1a563,POINT (-94.812 29.29169),11d1547b-ed13-4d83-b87c-727b4fd71a15,POINT (-94.81197666 29.2914383),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10924,6abd75a9-bb57-4b66-8c33-25eea05b7e1c,POINT (-94.8122 29.29154),70362b16-3592-4b2d-8ef7-bd57c569b742,POINT (-94.81221424 29.29133137),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10925,67f770b1-2623-42ba-9cfb-116c41e252b3,POINT (-94.81233 29.29151),96aa5288-2546-4c19-90c4-b8334a508d5a,POINT (-94.81234083 29.29228724),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10926,955bc6ae-ee53-4b0e-aab9-3ec908f4664a,POINT (-94.81248 29.29147),467989e4-95b2-4cd4-a3e6-5626a3d3f5fc,POINT (-94.81247382 29.29126441),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
10927,ddcf866b-9b78-40ff-a3ac-dd8623204e29,POINT (-94.81259 29.29144),7676122b-5289-4b8d-beea-6b7f8f6f911e,POINT (-94.8126061 29.29108681),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
10928,8b9e0386-1d86-42a3-a8ba-6a3032253b25,POINT (-94.81348 29.29081),bcf0d27b-d41c-4c68-9e6f-bc833e5bfa5f,POINT (-94.81349576 29.29010159),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
10929,22c54ad3-4ca3-4370-b0ed-e0467611f0ac,POINT (-94.81335 29.29084),8de45502-cbd4-4b87-be53-052d137292a0,POINT (-94.81342438 29.29144153),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
10930,30ef4414-f893-4e9f-addd-6f79728ea50e,POINT (-94.81321 29.29094),97cdefa3-64ef-43f1-9abc-7f483f2ce5f2,POINT (-94.81311231 29.29152618),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
10931,9d6e840c-88a6-4962-9113-41374f8b2274,POINT (-94.8131 29.29091),97cdefa3-64ef-43f1-9abc-7f483f2ce5f2,POINT (-94.81311231 29.29152618),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
10932,630dad25-a5de-4ae1-ac03-790c35b4197f,POINT (-94.81297 29.29094),32728cb0-040d-49ae-92b6-152ef02a7d99,POINT (-94.81296431 29.29168575),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
10933,1683666c-ff93-4d9b-8d30-7965f629bd1e,POINT (-94.81284 29.29098),1b767a1f-f865-46c3-bbb4-1045b0d52fd8,POINT (-94.81279361 29.29118043),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
10934,2735ec24-cf32-4020-bf13-aaaf98ac37ce,POINT (-94.81422 29.29043),576e88a7-cdad-4261-8a72-42578804248f,POINT (-94.81424652 29.29123279),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
10935,7bac2952-9c19-4a22-87ac-09a489e5e11e,POINT (-94.81602 29.29063),da99ad16-b90b-44d1-b6b7-8c9fdb83cde0,POINT (-94.8160229 29.29076939),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
10936,c8479114-297c-4d82-af37-b4876afe74d9,POINT (-94.81541 29.29075),c82197df-041b-4ac0-b5c4-e1d38ecc14ed,POINT (-94.81535801 29.29094805),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
10937,f6cd80c7-9034-41e6-8933-6f349cb60bbe,POINT (-94.7916 29.30448),edb929c5-1cd2-4409-b51b-d7e9a5a17750,POINT (-94.7916186 29.30453865),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10938,79404a2f-67bc-4cd9-b017-ed509f581bc4,POINT (-94.79511 29.30722),c5a0b867-d868-419b-b82f-6a76d14f826b,POINT (-94.79515439 29.30551527),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10939,3197e678-231f-4425-8e61-3812049c460c,POINT (-94.79472 29.30764),6c91470b-cca5-4bca-ae17-6b6e6876f08c,POINT (-94.79473342 29.30791125),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10940,a3504dce-5815-4294-b80a-ef9cba3130de,POINT (-94.79527 29.3076),19c983cf-fc9b-47a1-beb3-9fa93a93f416,POINT (-94.79536557 29.30611618),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10941,27bfd6b2-de77-44fd-8755-d1265b116c07,POINT (-94.79541 29.30722),01e68319-169e-4af1-b7f9-0d26f5fb6b4a,POINT (-94.79543952 29.30796568),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10942,ab9519f5-8791-4d11-8c37-8c88634d3d5a,POINT (-94.79313 29.30786),a43e5b16-b451-4c8f-8fa9-864bdef18911,POINT (-94.79312376 29.3080149),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10943,e6511ebd-95bd-403f-8638-e7b7aeff35aa,POINT (-94.79279 29.30799),34b05a4c-a599-44b7-9eab-3b6afccc7685,POINT (-94.79296451 29.30805319),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10944,9c8e7bd7-7d37-40d5-aa8f-1d2112cc07f7,POINT (-94.79253 29.30808),aef474fa-09f1-405d-bb99-f3d2e66f2c60,POINT (-94.79233497 29.30817981),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10945,98104e10-a0a6-4a45-8de6-013144cffd94,POINT (-94.79244 29.3081),aef474fa-09f1-405d-bb99-f3d2e66f2c60,POINT (-94.79233497 29.30817981),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10946,e988929a-5ab7-4242-b497-82001ba779ce,POINT (-94.78744 29.30938),0f3ec4b1-8de4-469a-adde-80f7ff827191,POINT (-94.78744287 29.30951695),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10947,720c24fd-1213-4443-9248-052e010cb7df,POINT (-94.78704 29.3094),b9ef5df5-2b9e-4cfa-90ef-e652392e6bbd,POINT (-94.78711425 29.30796808),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10948,0efd54c3-b0ee-4d82-a2eb-bc95ffd503b9,POINT (-94.78716 29.30968),467e1bd8-93e8-42f9-9eda-15ae0d59b803,POINT (-94.78723862 29.30832791),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10949,cf4df601-5a80-4ba3-965c-51f9e25ffcf9,POINT (-94.78748 29.30982),0f3ec4b1-8de4-469a-adde-80f7ff827191,POINT (-94.78744287 29.30951695),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10950,4054287a-8c98-4d81-8d66-eb13e2335861,POINT (-94.78759 29.30977),22632c8b-45b5-4814-86e6-ca782cd8415c,POINT (-94.78762067 29.30945821),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10951,f3844e4c-3923-4964-8570-d98796d457d7,POINT (-94.78754 29.30961),d0540684-7c80-4591-8840-21ea5c662ded,POINT (-94.78753473 29.30920408),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10952,4a283815-14b5-4e0c-a023-9ce0365adbc2,POINT (-94.78519 29.30998),5739e5b4-ba14-4bf2-8e6c-0f2ccf30a8ba,POINT (-94.78518757 29.30911929),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10953,12a944bc-7b2b-4279-835f-7a5993abe13b,POINT (-94.78482 29.3101),f21b73b0-42a1-4bd5-bb54-a6d9b92b572b,POINT (-94.78483148 29.30921515),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10954,802f1086-1914-4ead-8c50-152c0f0653e2,POINT (-94.7845 29.31004),bc9e80c1-a845-4b4f-878d-b0de05dac403,POINT (-94.78447444 29.309311),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10955,0d425f3b-c8ed-4be7-8ca1-d9417d4823bd,POINT (-94.7845 29.31021),a7815828-9952-415c-bc29-befa316ab2fd,POINT (-94.78445362 29.31061352),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10956,bc7c4d21-7ca8-4e8d-99d9-7a4c8d2f9230,POINT (-94.78445 29.31034),a7815828-9952-415c-bc29-befa316ab2fd,POINT (-94.78445362 29.31061352),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10957,121dd658-7cb2-4e2d-a498-a91572eca01e,POINT (-94.78447 29.31041),a7815828-9952-415c-bc29-befa316ab2fd,POINT (-94.78445362 29.31061352),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10958,1b5b5664-7a4f-46fa-9e43-e5482c7823d1,POINT (-94.78452 29.31053),2090b0b5-d4a7-4228-a4f2-d5996827a2e8,POINT (-94.78453367 29.31084623),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10959,1e8acae1-4d50-4ca8-bc0a-5eadc1f1ef01,POINT (-94.78475 29.3104),d9eaff5c-0758-495e-a71b-1b47c8e48a50,POINT (-94.78473339 29.31075342),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10960,9917f2ac-1b1b-49d4-9eb2-b4284d21ef54,POINT (-94.78488 29.31036),39c12864-066e-4068-8fc5-a01d3c053dae,POINT (-94.78497453 29.31071483),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10961,48775080-027f-417d-be71-07ab38181998,POINT (-94.78349 29.31033),39394453-be42-4e66-90be-a4ff131b52e7,POINT (-94.78344695 29.31108839),92f02a57-7c92-4dbe-a449-2054f939676c,POINT (-94.77145592 29.3108481)
10962,794e7e76-e5fc-4b10-8851-c4dc0acdcaa8,POINT (-94.7833 29.3105),63a137bf-e907-4ae9-b5bc-475a24fa1d28,POINT (-94.7833044 29.31092303),92f02a57-7c92-4dbe-a449-2054f939676c,POINT (-94.77145592 29.3108481)
10963,d217c005-996d-4bfd-a14c-574363b46283,POINT (-94.78335 29.31064),63a137bf-e907-4ae9-b5bc-475a24fa1d28,POINT (-94.7833044 29.31092303),92f02a57-7c92-4dbe-a449-2054f939676c,POINT (-94.77145592 29.3108481)
10964,adeab96c-58b2-460b-aefc-0db6d5ed3573,POINT (-94.78341 29.31089),39394453-be42-4e66-90be-a4ff131b52e7,POINT (-94.78344695 29.31108839),92f02a57-7c92-4dbe-a449-2054f939676c,POINT (-94.77145592 29.3108481)
10965,ef1ed856-36ea-44a6-975a-970d1054b050,POINT (-94.78348 29.31073),39394453-be42-4e66-90be-a4ff131b52e7,POINT (-94.78344695 29.31108839),92f02a57-7c92-4dbe-a449-2054f939676c,POINT (-94.77145592 29.3108481)
10966,83d53a39-9222-4597-a39d-d4d73f1e405b,POINT (-94.78364 29.31078),b11f696b-13eb-4370-b453-e5345345c043,POINT (-94.78368137 29.3110327),92f02a57-7c92-4dbe-a449-2054f939676c,POINT (-94.77145592 29.3108481)
10967,3e3196d3-8a98-431e-bba3-ec348488fdef,POINT (-94.78387 29.31063),217980c7-e2ce-4e7c-ad1d-a18f004da325,POINT (-94.78386218 29.31078323),92f02a57-7c92-4dbe-a449-2054f939676c,POINT (-94.77145592 29.3108481)
10968,d3b9be9c-3a55-4bce-b8d9-ec9e055f31e3,POINT (-94.78263 29.31095),6b179b61-6324-4d98-8b9d-37c9fce2c390,POINT (-94.78286949 29.31123872),92f02a57-7c92-4dbe-a449-2054f939676c,POINT (-94.77145592 29.3108481)
10969,d03c40a6-775d-4252-812c-533f8006128d,POINT (-94.78256 29.31097),17f6ab86-dea0-41db-af1c-18f3ef0effb8,POINT (-94.78238963 29.31136811),92f02a57-7c92-4dbe-a449-2054f939676c,POINT (-94.77145592 29.3108481)
10970,2b69d2d7-d482-4054-97fc-2d26b89fb6ba,POINT (-94.78162 29.31107),bce4b349-1a06-4551-98d2-de5bec705dc6,POINT (-94.78155188 29.30943801),92f02a57-7c92-4dbe-a449-2054f939676c,POINT (-94.77145592 29.3108481)
10971,339a5c1d-8d12-4473-98ea-0844376e7458,POINT (-94.77022 29.3138),d8831989-4365-47c0-a816-1446c8093444,POINT (-94.77028287 29.31272336),92f02a57-7c92-4dbe-a449-2054f939676c,POINT (-94.77145592 29.3108481)
10972,b4b629cb-431b-4945-a667-408e2226c5fd,POINT (-94.77003 29.31385),fc9c1c20-ca38-4816-9d70-702baae9f96e,POINT (-94.76997733 29.31463394),92f02a57-7c92-4dbe-a449-2054f939676c,POINT (-94.77145592 29.3108481)
10973,20a0ca5a-03ab-4a5b-995e-8e8eb7876cf7,POINT (-94.76997 29.314),fc9c1c20-ca38-4816-9d70-702baae9f96e,POINT (-94.76997733 29.31463394),92f02a57-7c92-4dbe-a449-2054f939676c,POINT (-94.77145592 29.3108481)
10974,07d96664-bae8-4935-b99a-cd775114a0e4,POINT (-94.76964 29.31439),d2252ffc-72ce-4760-b961-22e569664661,POINT (-94.76964108 29.31471373),92f02a57-7c92-4dbe-a449-2054f939676c,POINT (-94.77145592 29.3108481)
10975,229f660a-f9d5-4f51-a91c-daa448414aec,POINT (-94.76982 29.31434),5325a9fe-1bde-4a10-8ff5-03f464f43707,POINT (-94.76987179 29.3131358),92f02a57-7c92-4dbe-a449-2054f939676c,POINT (-94.77145592 29.3108481)
10976,d1eabca6-8df1-47ac-bf4f-1f9426e19996,POINT (-94.77 29.3143),fc9c1c20-ca38-4816-9d70-702baae9f96e,POINT (-94.76997733 29.31463394),92f02a57-7c92-4dbe-a449-2054f939676c,POINT (-94.77145592 29.3108481)
10977,9ad387c6-bbf5-42bc-a36f-d01a63a9577b,POINT (-94.77021 29.31423),03629085-ef44-4acf-b7eb-03cc8c027315,POINT (-94.77028433 29.31555282),92f02a57-7c92-4dbe-a449-2054f939676c,POINT (-94.77145592 29.3108481)
10978,56f22852-f8a6-4606-96b5-484e038d415d,POINT (-94.79511 29.30642),c5a0b867-d868-419b-b82f-6a76d14f826b,POINT (-94.79515439 29.30551527),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10979,a4869608-c50b-4f60-9035-9ade534be586,POINT (-94.79266 29.30705),714fd53b-9020-426f-bece-f090d2682f64,POINT (-94.79268473 29.30425071),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10980,61f03957-bcd4-44aa-b187-175247847d9b,POINT (-94.79244 29.30694),aef474fa-09f1-405d-bb99-f3d2e66f2c60,POINT (-94.79233497 29.30817981),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10981,f1a43e06-d8ac-4480-a481-768f36aa59d3,POINT (-94.79213 29.30702),13f98c68-ded3-413c-9e67-17c7d73d1c5b,POINT (-94.79212311 29.30756697),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10982,5f1c64b4-2586-4459-aa00-98c40b84958a,POINT (-94.79302 29.30732),34b05a4c-a599-44b7-9eab-3b6afccc7685,POINT (-94.79296451 29.30805319),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10983,7517fbcc-df58-495a-97b6-bbbb0458fa2d,POINT (-94.79289 29.30718),34b05a4c-a599-44b7-9eab-3b6afccc7685,POINT (-94.79296451 29.30805319),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10984,2ed95a07-b05f-4f39-b55f-696cf9d454fc,POINT (-94.78598 29.3087),72c1a27f-ccc2-4af6-add0-18d0a40fafa9,POINT (-94.78597534 29.30829294),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10985,c003b472-39ef-4be9-8dbf-a5772cc38675,POINT (-94.78585 29.30873),5fc2b7b9-d028-4960-9efa-0a8218023a5b,POINT (-94.78585235 29.30801484),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
10986,188a92f7-1882-424b-a018-ad7b17fd2877,POINT (-94.78572 29.30877),03cc95d0-2da4-48dd-a771-db7b61785234,POINT (-94.78569277 29.30799763),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
